chrom	start	end	MboI
chr19	50200000	51200000	3142
chr19	50300000	51300000	3068
chr19	50400000	51400000	3100
chr19	50500000	51500000	3099
chr19	50600000	51600000	3078
chr19	50700000	51700000	3038
chr19	50800000	51800000	2973
chr19	50900000	51900000	2979
chr19	51000000	52000000	2977
chr19	51100000	52100000	2923
chr19	51200000	52200000	2963
chr19	51300000	52300000	2933
chr19	51400000	52400000	2889
chr19	51500000	52500000	2829
chr19	51600000	52600000	2809
chr19	51700000	52700000	2856
chr19	51800000	52800000	2897
chr19	51900000	52900000	2865
chr19	52000000	53000000	2861
chr19	52100000	53100000	2971
chr19	52200000	53200000	2960
chr19	52300000	53300000	3015
chr19	52400000	53400000	3099
chr19	52500000	53500000	3150
chr19	52600000	53600000	3239
chr19	52700000	53700000	3200
chr19	52800000	53800000	3162
chr19	52900000	53900000	3177
chr19	53000000	54000000	3237
chr19	53100000	54100000	3212
chr19	53200000	54200000	3301
chr19	53300000	54300000	3371
chr19	53400000	54400000	3407
chr19	53500000	54500000	3422
chr19	53600000	54600000	3447
chr19	53700000	54700000	3441
chr19	53800000	54800000	3505
chr19	53900000	54900000	3539
chr19	54000000	55000000	3510
chr19	54100000	55100000	3492
chr19	54200000	55200000	3368
chr19	54300000	55300000	3229
chr19	54400000	55400000	3184
chr19	54500000	55500000	3264
chr19	54600000	55600000	3234
chr19	54700000	55700000	3224
chr19	54800000	55800000	3166
chr19	54900000	55900000	3141
chr19	55000000	56000000	3149
chr19	55100000	56100000	3153
chr19	55200000	56200000	3149
chr19	55300000	56300000	3185
chr19	55400000	56400000	3167
chr19	55500000	56500000	3086
chr19	55600000	56600000	3057
chr19	55700000	56700000	3041
chr19	55800000	56800000	3055
chr19	55900000	56900000	3009
chr19	56000000	57000000	2944
chr19	56100000	57100000	2867
chr19	56200000	57200000	2877
chr19	56300000	57300000	2871
chr19	56400000	57400000	2803
chr19	56500000	57500000	2782
chr19	56600000	57600000	2724
chr19	56700000	57700000	2782
chr19	56800000	57800000	2815
chr19	56900000	57900000	2835
chr19	57000000	58000000	2815
chr19	57100000	58100000	2827
chr19	57200000	58200000	2853
chr19	57300000	58300000	2871
chr19	57400000	58400000	2947
chr19	57500000	58500000	2954
chr19	57600000	58600000	3003
chr19	57700000	58700000	3007
chr19	57800000	58800000	3031
chr19	57900000	58900000	3026
chr19	58000000	59000000	3101
chr19	58100000	59100000	3182
chr2	100000	1100000	2231
chr2	200000	1200000	2267
chr2	300000	1300000	2347
chr2	400000	1400000	2350
chr2	500000	1500000	2463
chr2	600000	1600000	2443
chr2	700000	1700000	2483
chr2	800000	1800000	2486
chr2	900000	1900000	2495
chr2	1000000	2000000	2487
chr2	1100000	2100000	2453
chr2	1200000	2200000	2439
chr2	1300000	2300000	2348
chr2	1400000	2400000	2384
chr2	1500000	2500000	2292
chr2	1600000	2600000	2298
chr2	1700000	2700000	2295
chr2	1800000	2800000	2285
chr2	1900000	2900000	2253
chr2	2000000	3000000	2203
chr2	2100000	3100000	2236
chr2	2200000	3200000	2232
chr2	2300000	3300000	2232
chr2	2400000	3400000	2287
chr2	2500000	3500000	2325
chr2	2600000	3600000	2256
chr2	2700000	3700000	2267
chr2	2800000	3800000	2292
chr2	2900000	3900000	2306
chr2	3000000	4000000	2348
chr2	3100000	4100000	2330
chr2	3200000	4200000	2286
chr2	3300000	4300000	2288
chr2	3400000	4400000	2205
chr2	3500000	4500000	2177
chr2	3600000	4600000	2238
chr2	3700000	4700000	2198
chr2	3800000	4800000	2175
chr2	3900000	4900000	2165
chr2	4000000	5000000	2174
chr2	4100000	5100000	2006
chr2	4200000	5200000	1983
chr2	4300000	5300000	1987
chr2	4400000	5400000	2021
chr2	4500000	5500000	2001
chr2	4600000	5600000	2053
chr2	4700000	5700000	2084
chr2	4800000	5800000	2074
chr2	4900000	5900000	2084
chr2	5000000	6000000	2095
chr2	5100000	6100000	2272
chr2	5200000	6200000	2319
chr2	5300000	6300000	2327
chr2	5400000	6400000	2328
chr2	5500000	6500000	2385
chr2	5600000	6600000	2360
chr2	5700000	6700000	2350
chr2	5800000	6800000	2322
chr2	5900000	6900000	2313
chr2	6000000	7000000	2294
chr2	6100000	7100000	2317
chr2	6200000	7200000	2338
chr2	6300000	7300000	2341
chr2	6400000	7400000	2334
chr2	6500000	7500000	2313
chr2	6600000	7600000	2331
chr2	6700000	7700000	2331
chr2	6800000	7800000	2383
chr2	6900000	7900000	2417
chr2	7000000	8000000	2395
chr2	7100000	8100000	2361
chr2	7200000	8200000	2346
chr2	7300000	8300000	2363
chr2	7400000	8400000	2366
chr2	7500000	8500000	2401
chr2	7600000	8600000	2391
chr2	7700000	8700000	2388
chr2	7800000	8800000	2365
chr2	7900000	8900000	2367
chr2	8000000	9000000	2386
chr2	8100000	9100000	2437
chr2	8200000	9200000	2439
chr2	8300000	9300000	2456
chr2	8400000	9400000	2498
chr2	8500000	9500000	2475
chr2	8600000	9600000	2548
chr2	8700000	9700000	2572
chr2	8800000	9800000	2655
chr2	8900000	9900000	2683
chr2	9000000	10000000	2702
chr2	9100000	10100000	2708
chr2	9200000	10200000	2720
chr2	9300000	10300000	2771
chr2	9400000	10400000	2708
chr2	9500000	10500000	2700
chr2	9600000	10600000	2635
chr2	9700000	10700000	2637
chr2	9800000	10800000	2600
chr2	9900000	10900000	2636
chr2	10000000	11000000	2667
chr2	10100000	11100000	2645
chr2	10200000	11200000	2629
chr2	10300000	11300000	2604
chr2	10400000	11400000	2647
chr2	10500000	11500000	2644
chr2	10600000	11600000	2686
chr2	10700000	11700000	2682
chr2	10800000	11800000	2638
chr2	10900000	11900000	2571
chr2	11000000	12000000	2535
chr2	11100000	12100000	2570
chr2	11200000	12200000	2589
chr2	11300000	12300000	2543
chr2	11400000	12400000	2541
chr2	11500000	12500000	2563
chr2	11600000	12600000	2501
chr2	11700000	12700000	2459
chr2	11800000	12800000	2476
chr2	11900000	12900000	2455
chr2	12000000	13000000	2426
chr2	12100000	13100000	2375
chr2	12200000	13200000	2360
chr2	12300000	13300000	2293
chr2	12400000	13400000	2249
chr2	12500000	13500000	2217
chr2	12600000	13600000	2234
chr2	12700000	13700000	2226
chr2	12800000	13800000	2209
chr2	12900000	13900000	2185
chr2	13000000	14000000	2166
chr2	13100000	14100000	2141
chr2	13200000	14200000	2113
chr2	13300000	14300000	2143
chr2	13400000	14400000	2147
chr2	13500000	14500000	2146
chr2	13600000	14600000	2140
chr2	13700000	14700000	2188
chr2	13800000	14800000	2197
chr2	13900000	14900000	2225
chr2	14000000	15000000	2267
chr2	14100000	15100000	2314
chr2	14200000	15200000	2298
chr2	14300000	15300000	2318
chr2	14400000	15400000	2332
chr2	14500000	15500000	2338
chr2	14600000	15600000	2333
chr2	14700000	15700000	2290
chr2	14800000	15800000	2288
chr2	14900000	15900000	2303
chr2	15000000	16000000	2325
chr2	15100000	16100000	2326
chr2	15200000	16200000	2415
chr2	15300000	16300000	2386
chr2	15400000	16400000	2385
chr2	15500000	16500000	2410
chr2	15600000	16600000	2449
chr2	15700000	16700000	2474
chr2	15800000	16800000	2484
chr2	15900000	16900000	2478
chr2	16000000	17000000	2467
chr2	16100000	17100000	2444
chr2	16200000	17200000	2407
chr2	16300000	17300000	2433
chr2	16400000	17400000	2439
chr2	16500000	17500000	2413
chr2	16600000	17600000	2368
chr2	16700000	17700000	2325
chr2	16800000	17800000	2295
chr2	16900000	17900000	2290
chr2	17000000	18000000	2238
chr2	17100000	18100000	2249
chr2	17200000	18200000	2262
chr2	17300000	18300000	2275
chr2	17400000	18400000	2319
chr2	17500000	18500000	2297
chr2	17600000	18600000	2293
chr2	17700000	18700000	2334
chr2	17800000	18800000	2340
chr2	17900000	18900000	2351
chr2	18000000	19000000	2361
chr2	18100000	19100000	2345
chr2	18200000	19200000	2304
chr2	18300000	19300000	2319
chr2	18400000	19400000	2280
chr2	18500000	19500000	2301
chr2	18600000	19600000	2338
chr2	18700000	19700000	2307
chr2	18800000	19800000	2329
chr2	18900000	19900000	2341
chr2	19000000	20000000	2366
chr2	19100000	20100000	2419
chr2	19200000	20200000	2442
chr2	19300000	20300000	2455
chr2	19400000	20400000	2443
chr2	19500000	20500000	2438
chr2	19600000	20600000	2449
chr2	19700000	20700000	2518
chr2	19800000	20800000	2554
chr2	19900000	20900000	2511
chr2	20000000	21000000	2504
chr2	20100000	21100000	2476
chr2	20200000	21200000	2426
chr2	20300000	21300000	2406
chr2	20400000	21400000	2407
chr2	20500000	21500000	2416
chr2	20600000	21600000	2397
chr2	20700000	21700000	2342
chr2	20800000	21800000	2314
chr2	20900000	21900000	2333
chr2	21000000	22000000	2330
chr2	21100000	22100000	2309
chr2	21200000	22200000	2379
chr2	21300000	22300000	2344
chr2	21400000	22400000	2362
chr2	21500000	22500000	2357
chr2	21600000	22600000	2340
chr2	21700000	22700000	2314
chr2	21800000	22800000	2303
chr2	21900000	22900000	2296
chr2	22000000	23000000	2292
chr2	22100000	23100000	2290
chr2	22200000	23200000	2255
chr2	22300000	23300000	2280
chr2	22400000	23400000	2298
chr2	22500000	23500000	2312
chr2	22600000	23600000	2342
chr2	22700000	23700000	2382
chr2	22800000	23800000	2398
chr2	22900000	23900000	2408
chr2	23000000	24000000	2416
chr2	23100000	24100000	2447
chr2	23200000	24200000	2546
chr2	23300000	24300000	2641
chr2	23400000	24400000	2664
chr2	23500000	24500000	2676
chr2	23600000	24600000	2687
chr2	23700000	24700000	2745
chr2	23800000	24800000	2729
chr2	23900000	24900000	2732
chr2	24000000	25000000	2741
chr2	24100000	25100000	2760
chr2	24200000	25200000	2742
chr2	24300000	25300000	2737
chr2	24400000	25400000	2772
chr2	24500000	25500000	2778
chr2	24600000	25600000	2785
chr2	24700000	25700000	2758
chr2	24800000	25800000	2820
chr2	24900000	25900000	2828
chr2	25000000	26000000	2867
chr2	25100000	26100000	2892
chr2	25200000	26200000	2959
chr2	25300000	26300000	2965
chr2	25400000	26400000	2968
chr2	25500000	26500000	2994
chr2	25600000	26600000	3009
chr2	25700000	26700000	2984
chr2	25800000	26800000	2922
chr2	25900000	26900000	2942
chr2	26000000	27000000	2965
chr2	26100000	27100000	2956
chr2	26200000	27200000	2871
chr2	26300000	27300000	2792
chr2	26400000	27400000	2761
chr2	26500000	27500000	2771
chr2	26600000	27600000	2818
chr2	26700000	27700000	2914
chr2	26800000	27800000	2990
chr2	26900000	27900000	2992
chr2	27000000	28000000	2948
chr2	27100000	28100000	2910
chr2	27200000	28200000	2883
chr2	27300000	28300000	2869
chr2	27400000	28400000	2811
chr2	27500000	28500000	2784
chr2	27600000	28600000	2691
chr2	27700000	28700000	2596
chr2	27800000	28800000	2537
chr2	27900000	28900000	2533
chr2	28000000	29000000	2576
chr2	28100000	29100000	2642
chr2	28200000	29200000	2676
chr2	28300000	29300000	2667
chr2	28400000	29400000	2672
chr2	28500000	29500000	2666
chr2	28600000	29600000	2684
chr2	28700000	29700000	2711
chr2	28800000	29800000	2710
chr2	28900000	29900000	2685
chr2	29000000	30000000	2643
chr2	29100000	30100000	2562
chr2	29200000	30200000	2502
chr2	29300000	30300000	2510
chr2	29400000	30400000	2552
chr2	29500000	30500000	2544
chr2	29600000	30600000	2548
chr2	29700000	30700000	2554
chr2	29800000	30800000	2519
chr2	29900000	30900000	2529
chr2	30000000	31000000	2517
chr2	30100000	31100000	2535
chr2	30200000	31200000	2515
chr2	30300000	31300000	2531
chr2	30400000	31400000	2543
chr2	30500000	31500000	2528
chr2	30600000	31600000	2523
chr2	30700000	31700000	2485
chr2	30800000	31800000	2507
chr2	30900000	31900000	2508
chr2	31000000	32000000	2522
chr2	31100000	32100000	2521
chr2	31200000	32200000	2573
chr2	31300000	32300000	2655
chr2	31400000	32400000	2680
chr2	31500000	32500000	2717
chr2	31600000	32600000	2778
chr2	31700000	32700000	2796
chr2	31800000	32800000	2815
chr2	31900000	32900000	2891
chr2	32000000	33000000	2884
chr2	32100000	33100000	2854
chr2	32200000	33200000	2843
chr2	32300000	33300000	2782
chr2	32400000	33400000	2717
chr2	32500000	33500000	2680
chr2	32600000	33600000	2623
chr2	32700000	33700000	2662
chr2	32800000	33800000	2689
chr2	32900000	33900000	2601
chr2	33000000	34000000	2608
chr2	33100000	34100000	2655
chr2	33200000	34200000	2696
chr2	33300000	34300000	2686
chr2	33400000	34400000	2683
chr2	33500000	34500000	2652
chr2	33600000	34600000	2615
chr2	33700000	34700000	2527
chr2	33800000	34800000	2480
chr2	33900000	34900000	2475
chr2	34000000	35000000	2455
chr2	34100000	35100000	2398
chr2	34200000	35200000	2330
chr2	34300000	35300000	2269
chr2	34400000	35400000	2244
chr2	34500000	35500000	2228
chr2	34600000	35600000	2187
chr2	34700000	35700000	2183
chr2	34800000	35800000	2199
chr2	34900000	35900000	2190
chr2	35000000	36000000	2161
chr2	35100000	36100000	2146
chr2	35200000	36200000	2121
chr2	35300000	36300000	2149
chr2	35400000	36400000	2179
chr2	35500000	36500000	2243
chr2	35600000	36600000	2277
chr2	35700000	36700000	2271
chr2	35800000	36800000	2258
chr2	35900000	36900000	2283
chr2	36000000	37000000	2322
chr2	36100000	37100000	2392
chr2	36200000	37200000	2480
chr2	36300000	37300000	2532
chr2	36400000	37400000	2552
chr2	36500000	37500000	2531
chr2	36600000	37600000	2562
chr2	36700000	37700000	2616
chr2	36800000	37800000	2589
chr2	36900000	37900000	2585
chr2	37000000	38000000	2565
chr2	37100000	38100000	2531
chr2	37200000	38200000	2489
chr2	37300000	38300000	2439
chr2	37400000	38400000	2425
chr2	37500000	38500000	2432
chr2	37600000	38600000	2471
chr2	37700000	38700000	2494
chr2	37800000	38800000	2555
chr2	37900000	38900000	2578
chr2	38000000	39000000	2724
chr2	38100000	39100000	2816
chr2	38200000	39200000	2865
chr2	38300000	39300000	2857
chr2	38400000	39400000	2901
chr2	38500000	39500000	2920
chr2	38600000	39600000	2884
chr2	38700000	39700000	2882
chr2	38800000	39800000	2845
chr2	38900000	39900000	2846
chr2	39000000	40000000	2692
chr2	39100000	40100000	2588
chr2	39200000	40200000	2523
chr2	39300000	40300000	2526
chr2	39400000	40400000	2465
chr2	39500000	40500000	2471
chr2	39600000	40600000	2451
chr2	39700000	40700000	2363
chr2	39800000	40800000	2350
chr2	39900000	40900000	2243
chr2	40000000	41000000	2228
chr2	40100000	41100000	2220
chr2	40200000	41200000	2193
chr2	40300000	41300000	2194
chr2	40400000	41400000	2178
chr2	40500000	41500000	2112
chr2	40600000	41600000	2097
chr2	40700000	41700000	2142
chr2	40800000	41800000	2158
chr2	40900000	41900000	2230
chr2	41000000	42000000	2272
chr2	41100000	42100000	2312
chr2	41200000	42200000	2354
chr2	41300000	42300000	2391
chr2	41400000	42400000	2447
chr2	41500000	42500000	2501
chr2	41600000	42600000	2518
chr2	41700000	42700000	2580
chr2	41800000	42800000	2681
chr2	41900000	42900000	2788
chr2	42000000	43000000	2786
chr2	42100000	43100000	2815
chr2	42200000	43200000	2825
chr2	42300000	43300000	2817
chr2	42400000	43400000	2788
chr2	42500000	43500000	2796
chr2	42600000	43600000	2822
chr2	42700000	43700000	2753
chr2	42800000	43800000	2649
chr2	42900000	43900000	2567
chr2	43000000	44000000	2573
chr2	43100000	44100000	2551
chr2	43200000	44200000	2532
chr2	43300000	44300000	2568
chr2	43400000	44400000	2607
chr2	43500000	44500000	2617
chr2	43600000	44600000	2611
chr2	43700000	44700000	2591
chr2	43800000	44800000	2585
chr2	43900000	44900000	2554
chr2	44000000	45000000	2535
chr2	44100000	45100000	2522
chr2	44200000	45200000	2501
chr2	44300000	45300000	2445
chr2	44400000	45400000	2382
chr2	44500000	45500000	2353
chr2	44600000	45600000	2327
chr2	44700000	45700000	2362
chr2	44800000	45800000	2366
chr2	44900000	45900000	2397
chr2	45000000	46000000	2420
chr2	45100000	46100000	2440
chr2	45200000	46200000	2444
chr2	45300000	46300000	2488
chr2	45400000	46400000	2515
chr2	45500000	46500000	2523
chr2	45600000	46600000	2527
chr2	45700000	46700000	2524
chr2	45800000	46800000	2546
chr2	45900000	46900000	2538
chr2	46000000	47000000	2511
chr2	46100000	47100000	2473
chr2	46200000	47200000	2543
chr2	46300000	47300000	2501
chr2	46400000	47400000	2516
chr2	46500000	47500000	2534
chr2	46600000	47600000	2639
chr2	46700000	47700000	2743
chr2	46800000	47800000	2723
chr2	46900000	47900000	2753
chr2	47000000	48000000	2835
chr2	47100000	48100000	2897
chr2	47200000	48200000	2871
chr2	47300000	48300000	2884
chr2	47400000	48400000	2868
chr2	47500000	48500000	2838
chr2	47600000	48600000	2739
chr2	47700000	48700000	2658
chr2	47800000	48800000	2703
chr2	47900000	48900000	2692
chr2	48000000	49000000	2617
chr2	48100000	49100000	2554
chr2	48200000	49200000	2546
chr2	48300000	49300000	2527
chr2	48400000	49400000	2496
chr2	48500000	49500000	2470
chr2	48600000	49600000	2449
chr2	48700000	49700000	2399
chr2	48800000	49800000	2331
chr2	48900000	49900000	2296
chr2	49000000	50000000	2260
chr2	49100000	50100000	2258
chr2	49200000	50200000	2218
chr2	49300000	50300000	2200
chr2	49400000	50400000	2175
chr2	49500000	50500000	2163
chr2	49600000	50600000	2143
chr2	49700000	50700000	2155
chr2	49800000	50800000	2152
chr2	49900000	50900000	2156
chr2	50000000	51000000	2182
chr2	50100000	51100000	2162
chr2	50200000	51200000	2150
chr2	50300000	51300000	2104
chr2	50400000	51400000	2133
chr2	50500000	51500000	2155
chr2	50600000	51600000	2165
chr2	50700000	51700000	2164
chr2	50800000	51800000	2152
chr2	50900000	51900000	2146
chr2	51000000	52000000	2098
chr2	51100000	52100000	2100
chr2	51200000	52200000	2090
chr2	51300000	52300000	2132
chr2	51400000	52400000	2110
chr2	51500000	52500000	2092
chr2	51600000	52600000	2131
chr2	51700000	52700000	2127
chr2	51800000	52800000	2145
chr2	51900000	52900000	2138
chr2	52000000	53000000	2186
chr2	52100000	53100000	2210
chr2	52200000	53200000	2254
chr2	52300000	53300000	2262
chr2	52400000	53400000	2283
chr2	52500000	53500000	2299
chr2	52600000	53600000	2289
chr2	52700000	53700000	2301
chr2	52800000	53800000	2295
chr2	52900000	53900000	2332
chr2	53000000	54000000	2376
chr2	53100000	54100000	2410
chr2	53200000	54200000	2434
chr2	53300000	54300000	2522
chr2	53400000	54400000	2538
chr2	53500000	54500000	2551
chr2	53600000	54600000	2510
chr2	53700000	54700000	2512
chr2	53800000	54800000	2528
chr2	53900000	54900000	2514
chr2	54000000	55000000	2504
chr2	54100000	55100000	2489
chr2	54200000	55200000	2468
chr2	54300000	55300000	2385
chr2	54400000	55400000	2404
chr2	54500000	55500000	2460
chr2	54600000	55600000	2500
chr2	54700000	55700000	2568
chr2	54800000	55800000	2625
chr2	54900000	55900000	2643
chr2	55000000	56000000	2667
chr2	55100000	56100000	2683
chr2	55200000	56200000	2657
chr2	55300000	56300000	2663
chr2	55400000	56400000	2651
chr2	55500000	56500000	2575
chr2	55600000	56600000	2572
chr2	55700000	56700000	2504
chr2	55800000	56800000	2461
chr2	55900000	56900000	2444
chr2	56000000	57000000	2382
chr2	56100000	57100000	2318
chr2	56200000	57200000	2308
chr2	56300000	57300000	2283
chr2	56400000	57400000	2230
chr2	56500000	57500000	2209
chr2	56600000	57600000	2196
chr2	56700000	57700000	2177
chr2	56800000	57800000	2156
chr2	56900000	57900000	2108
chr2	57000000	58000000	2115
chr2	57100000	58100000	2147
chr2	57200000	58200000	2193
chr2	57300000	58300000	2212
