chrom	start	end	GC_percentage	MboI
chr2	238600001	239600000	0.475366	2612
chr2	238700001	239700000	0.475422	2574
chr2	238800001	239800000	0.478086	2587
chr2	238900001	239900000	0.463395	2482
chr2	239000001	240000000	0.470526	2460
chr2	239100001	240100000	0.468155	2418
chr2	239200001	240200000	0.467985	2410
chr2	239300001	240300000	0.470619	2349
chr2	239400001	240400000	0.473182	2347
chr2	239500001	240500000	0.474989	2185
chr2	239600001	240600000	0.480776	2174
chr2	239700001	240700000	0.486984	2153
chr2	239800001	240800000	0.480375	2152
chr2	239900001	240900000	0.491997	2212
chr2	240000001	241000000	0.4866	2246
chr2	240100001	241100000	0.479011	2274
chr2	240200001	241200000	0.480605	2258
chr2	240300001	241300000	0.480568	2301
chr2	240400001	241400000	0.488407	2243
chr2	240500001	241500000	0.485903	2222
chr2	240600001	241600000	0.492354	2218
chr2	240700001	241700000	0.497709	2220
chr2	240800001	241800000	0.512792	2228
chr2	240900001	241900000	0.5235	2180
chr2	241000001	242000000	0.531426	2161
chr2	241100001	242100000	0.536149	2184
chr20	100001	1100000	0.464565	2726
chr20	200001	1200000	0.470865	2774
chr20	300001	1300000	0.471145	2749
chr20	400001	1400000	0.465622	2665
chr20	500001	1500000	0.464394	2621
chr20	600001	1600000	0.460089	2588
chr20	700001	1700000	0.45271	2581
chr20	800001	1800000	0.449503	2574
chr20	900001	1900000	0.449511	2528
chr20	1000001	2000000	0.447292	2552
chr20	1100001	2100000	0.446384	2580
chr20	1200001	2200000	0.448047	2547
chr20	1300001	2300000	0.448132	2579
chr20	1400001	2400000	0.448788	2595
chr20	1500001	2500000	0.447828	2637
chr20	1600001	2600000	0.449233	2679
chr20	1700001	2700000	0.453969	2720
chr20	1800001	2800000	0.459045	2702
chr20	1900001	2900000	0.454482	2770
chr20	2000001	3000000	0.449971	2815
chr20	2100001	3100000	0.457634	2875
chr20	2200001	3200000	0.460133	2966
chr20	2300001	3300000	0.464983	2986
chr20	2400001	3400000	0.461731	3032
chr20	2500001	3500000	0.461185	3087
chr20	2600001	3600000	0.457532	3051
chr20	2700001	3700000	0.46091	2992
chr20	2800001	3800000	0.466104	2979
chr20	2900001	3900000	0.468756	3030
chr20	3000001	4000000	0.468252	2994
chr20	3100001	4100000	0.463527	2951
chr20	3200001	4200000	0.463301	2904
chr20	3300001	4300000	0.46008	2862
chr20	3400001	4400000	0.460231	2804
chr20	3500001	4500000	0.459015	2693
chr20	3600001	4600000	0.45977	2699
chr20	3700001	4700000	0.452139	2740
chr20	3800001	4800000	0.444393	2765
chr20	3900001	4900000	0.441937	2675
chr20	4000001	5000000	0.445183	2714
chr20	4100001	5100000	0.444193	2795
chr20	4200001	5200000	0.440245	2776
chr20	4300001	5300000	0.435912	2765
chr20	4400001	5400000	0.434736	2746
chr20	4500001	5500000	0.438905	2781
chr20	4600001	5600000	0.43926	2835
chr20	4700001	5700000	0.441683	2894
chr20	4800001	5800000	0.44003	2962
chr20	4900001	5900000	0.436452	2984
chr20	5000001	6000000	0.432501	2915
chr20	5100001	6100000	0.430839	2796
chr20	5200001	6200000	0.426661	2783
chr20	5300001	6300000	0.423741	2760
chr20	5400001	6400000	0.421262	2774
chr20	5500001	6500000	0.413971	2728
chr20	5600001	6600000	0.410595	2655
chr20	5700001	6700000	0.405106	2551
chr20	5800001	6800000	0.400858	2456
chr20	5900001	6900000	0.398015	2433
chr20	6000001	7000000	0.394276	2416
chr20	6100001	7100000	0.387005	2408
chr20	6200001	7200000	0.384056	2373
chr20	6300001	7300000	0.381678	2368
chr20	6400001	7400000	0.380061	2332
chr20	6500001	7500000	0.378373	2380
chr20	6600001	7600000	0.376271	2400
chr20	6700001	7700000	0.372897	2379
chr20	6800001	7800000	0.370101	2392
chr20	6900001	7900000	0.368892	2384
chr20	7000001	8000000	0.369905	2373
chr20	7100001	8100000	0.370154	2360
chr20	7200001	8200000	0.370335	2349
chr20	7300001	8300000	0.371091	2324
chr20	7400001	8400000	0.371806	2344
chr20	7500001	8500000	0.373684	2316
chr20	7600001	8600000	0.375817	2280
chr20	7700001	8700000	0.377282	2288
chr20	7800001	8800000	0.378585	2259
chr20	7900001	8900000	0.379197	2246
chr20	8000001	9000000	0.381361	2252
chr20	8100001	9100000	0.384317	2252
chr20	8200001	9200000	0.38563	2260
chr20	8300001	9300000	0.38686	2287
chr20	8400001	9400000	0.389358	2296
chr20	8500001	9500000	0.391982	2324
chr20	8600001	9600000	0.395145	2359
chr20	8700001	9700000	0.396205	2377
chr20	8800001	9800000	0.395439	2367
chr20	8900001	9900000	0.394888	2379
chr20	9000001	10000000	0.391977	2379
chr20	9100001	10100000	0.391228	2367
chr20	9200001	10200000	0.39255	2359
chr20	9300001	10300000	0.394797	2374
chr20	9400001	10400000	0.394198	2380
chr20	9500001	10500000	0.393398	2379
chr20	9600001	10600000	0.393321	2383
chr20	9700001	10700000	0.39769	2376
chr20	9800001	10800000	0.400794	2403
chr20	9900001	10900000	0.401925	2387
chr20	10000001	11000000	0.404073	2367
chr20	10100001	11100000	0.402374	2371
chr20	10200001	11200000	0.399806	2370
chr20	10300001	11300000	0.397654	2357
chr20	10400001	11400000	0.395784	2351
chr20	10500001	11500000	0.393714	2324
chr20	10600001	11600000	0.391139	2292
chr20	10700001	11700000	0.385967	2336
chr20	10800001	11800000	0.383338	2318
chr20	10900001	11900000	0.382696	2327
chr20	11000001	12000000	0.384549	2339
chr20	11100001	12100000	0.387968	2359
chr20	11200001	12200000	0.386819	2348
chr20	11300001	12300000	0.387394	2384
chr20	11400001	12400000	0.388345	2370
chr20	11500001	12500000	0.388547	2402
chr20	11600001	12600000	0.387741	2392
chr20	11700001	12700000	0.387589	2347
chr20	11800001	12800000	0.389192	2349
chr20	11900001	12900000	0.389806	2331
chr20	12000001	13000000	0.387162	2333
chr20	12100001	13100000	0.385843	2340
chr20	12200001	13200000	0.388545	2374
chr20	12300001	13300000	0.392679	2363
chr20	12400001	13400000	0.394192	2361
chr20	12500001	13500000	0.393186	2325
chr20	12600001	13600000	0.392917	2361
chr20	12700001	13700000	0.395053	2416
chr20	12800001	13800000	0.394008	2451
chr20	12900001	13900000	0.396449	2511
chr20	13000001	14000000	0.397348	2503
chr20	13100001	14100000	0.395449	2522
chr20	13200001	14200000	0.392743	2516
chr20	13300001	14300000	0.386515	2497
chr20	13400001	14400000	0.38252	2508
chr20	13500001	14500000	0.382233	2512
chr20	13600001	14600000	0.381478	2474
chr20	13700001	14700000	0.378164	2434
chr20	13800001	14800000	0.376839	2384
chr20	13900001	14900000	0.372938	2317
chr20	14000001	15000000	0.372494	2318
chr20	14100001	15100000	0.373818	2269
chr20	14200001	15200000	0.374628	2238
chr20	14300001	15300000	0.374876	2246
chr20	14400001	15400000	0.376513	2239
chr20	14500001	15500000	0.379527	2225
chr20	14600001	15600000	0.382872	2245
chr20	14700001	15700000	0.385293	2237
chr20	14800001	15800000	0.385355	2234
chr20	14900001	15900000	0.386423	2246
chr20	15000001	16000000	0.385712	2238
chr20	15100001	16100000	0.38652	2252
chr20	15200001	16200000	0.389682	2317
chr20	15300001	16300000	0.394969	2295
chr20	15400001	16400000	0.398108	2297
chr20	15500001	16500000	0.397554	2313
chr20	15600001	16600000	0.400662	2341
chr20	15700001	16700000	0.403007	2358
chr20	15800001	16800000	0.405668	2400
chr20	15900001	16900000	0.405263	2408
chr20	16000001	17000000	0.406697	2444
chr20	16100001	17100000	0.406978	2470
chr20	16200001	17200000	0.405046	2449
chr20	16300001	17300000	0.401528	2444
chr20	16400001	17400000	0.402362	2440
chr20	16500001	17500000	0.40822	2445
chr20	16600001	17600000	0.408906	2432
chr20	16700001	17700000	0.41686	2416
chr20	16800001	17800000	0.424281	2393
chr20	16900001	17900000	0.432974	2433
chr20	17000001	18000000	0.438261	2465
chr20	17100001	18100000	0.444317	2546
chr20	17200001	18200000	0.448117	2604
chr20	17300001	18300000	0.450144	2648
chr20	17400001	18400000	0.449179	2692
chr20	17500001	18500000	0.445466	2739
chr20	17600001	18600000	0.444742	2763
chr20	17700001	18700000	0.437772	2777
chr20	17800001	18800000	0.433743	2772
chr20	17900001	18900000	0.428135	2747
chr20	18000001	19000000	0.426173	2676
chr20	18100001	19100000	0.423412	2563
chr20	18200001	19200000	0.419645	2510
chr20	18300001	19300000	0.422035	2493
chr20	18400001	19400000	0.423066	2457
chr20	18500001	19500000	0.426504	2431
chr20	18600001	19600000	0.428391	2419
chr20	18700001	19700000	0.429314	2423
chr20	18800001	19800000	0.429758	2447
chr20	18900001	19900000	0.431793	2494
chr20	19000001	20000000	0.433826	2552
chr20	19100001	20100000	0.430496	2549
chr20	19200001	20200000	0.431816	2529
chr20	19300001	20300000	0.430612	2514
chr20	19400001	20400000	0.434645	2518
chr20	19500001	20500000	0.430725	2499
chr20	19600001	20600000	0.42448	2452
chr20	19700001	20700000	0.420828	2425
chr20	19800001	20800000	0.420207	2445
chr20	19900001	20900000	0.420768	2386
chr20	20000001	21000000	0.417909	2378
chr20	20100001	21100000	0.420692	2375
chr20	20200001	21200000	0.420885	2394
chr20	20300001	21300000	0.421305	2425
chr20	20400001	21400000	0.413036	2429
chr20	20500001	21500000	0.415239	2439
chr20	20600001	21600000	0.420028	2476
chr20	20700001	21700000	0.423638	2495
chr20	20800001	21800000	0.421148	2453
chr20	20900001	21900000	0.417648	2476
chr20	21000001	22000000	0.41394	2479
chr20	21100001	22100000	0.410131	2499
chr20	21200001	22200000	0.406773	2478
chr20	21300001	22300000	0.405429	2457
chr20	21400001	22400000	0.407932	2458
chr20	21500001	22500000	0.406703	2436
chr20	21600001	22600000	0.408335	2424
chr20	21700001	22700000	0.40622	2410
chr20	21800001	22800000	0.409382	2407
chr20	21900001	22900000	0.410251	2380
chr20	22000001	23000000	0.413739	2354
chr20	22100001	23100000	0.422684	2336
chr20	22200001	23200000	0.43158	2341
chr20	22300001	23300000	0.436325	2343
chr20	22400001	23400000	0.440399	2346
chr20	22500001	23500000	0.443021	2325
chr20	22600001	23600000	0.441489	2323
chr20	22700001	23700000	0.444677	2334
chr20	22800001	23800000	0.44441	2364
chr20	22900001	23900000	0.447275	2374
chr20	23000001	24000000	0.450935	2389
chr20	23100001	24100000	0.446557	2395
chr20	23200001	24200000	0.443144	2396
chr20	23300001	24300000	0.437887	2400
chr20	31400001	32400000	0.477803	3005
chr20	31500001	32500000	0.477648	3021
chr20	31600001	32600000	0.476119	3053
chr20	31700001	32700000	0.469867	3134
chr20	31800001	32800000	0.46691	3192
chr20	31900001	32900000	0.465986	3221
chr20	32000001	33000000	0.462952	3311
chr20	32100001	33100000	0.454058	3205
chr20	32200001	33200000	0.459973	3183
chr20	32300001	33300000	0.454905	3206
chr20	32400001	33400000	0.447804	3161
chr20	32500001	33500000	0.445251	3155
chr20	32600001	33600000	0.45052	3151
chr20	32700001	33700000	0.447368	3143
chr20	32800001	33800000	0.448239	3125
chr20	32900001	33900000	0.451118	3103
chr20	33000001	34000000	0.448745	3016
chr20	33100001	34100000	0.45665	3016
chr20	33200001	34200000	0.458571	3066
chr20	33300001	34300000	0.457904	3091
chr20	33400001	34400000	0.460587	3167
chr20	33500001	34500000	0.458363	3196
chr20	33600001	34600000	0.452929	3247
chr20	33700001	34700000	0.458606	3274
chr20	33800001	34800000	0.464145	3236
chr20	33900001	34900000	0.46055	3190
chr20	34000001	35000000	0.445713	3037
chr20	34100001	35100000	0.44948	3053
chr20	34200001	35200000	0.449809	3019
chr20	34300001	35300000	0.453819	3029
chr20	34400001	35400000	0.454292	2993
chr20	34500001	35500000	0.462933	2949
chr20	34600001	35600000	0.463214	2964
chr20	34700001	35700000	0.460082	3016
chr20	34800001	35800000	0.45477	3069
chr20	34900001	35900000	0.454228	3148
chr20	35000001	36000000	0.476255	3337
chr20	35100001	36100000	0.477585	3234
chr20	35200001	36200000	0.474807	3229
chr20	35300001	36300000	0.472691	3192
chr20	35400001	36400000	0.470117	3091
chr20	35500001	36500000	0.461055	3022
chr20	35600001	36600000	0.466232	2913
chr20	35700001	36700000	0.465157	2804
chr20	35800001	36800000	0.467656	2743
chr20	35900001	36900000	0.470347	2675
chr20	36000001	37000000	0.468474	2621
chr20	36100001	37100000	0.462677	2726
chr20	36200001	37200000	0.455484	2691
chr20	36300001	37300000	0.456775	2649
chr20	36400001	37400000	0.462317	2717
chr20	36500001	37500000	0.465594	2759
chr20	36600001	37600000	0.462142	2795
chr20	36700001	37700000	0.462534	2813
chr20	36800001	37800000	0.461991	2788
chr20	36900001	37900000	0.457089	2761
chr20	37000001	38000000	0.451018	2746
chr20	37100001	38100000	0.44364	2692
chr20	37200001	38200000	0.444302	2676
chr20	37300001	38300000	0.436919	2640
chr20	37400001	38400000	0.4281	2557
chr20	37500001	38500000	0.422477	2482
chr20	37600001	38600000	0.414588	2442
chr20	37700001	38700000	0.408014	2411
chr20	37800001	38800000	0.401232	2424
chr20	37900001	38900000	0.396861	2406
chr20	38000001	39000000	0.395978	2401
chr20	38100001	39100000	0.3976	2424
chr20	38200001	39200000	0.400945	2410
chr20	38300001	39300000	0.404069	2431
chr20	38400001	39400000	0.411441	2454
chr20	38500001	39500000	0.417185	2509
chr20	38600001	39600000	0.4233	2534
chr20	38700001	39700000	0.429022	2565
chr20	38800001	39800000	0.434405	2561
chr20	38900001	39900000	0.436959	2570
chr20	39000001	40000000	0.443445	2595
chr20	39100001	40100000	0.447427	2570
chr20	39200001	40200000	0.44362	2581
chr20	39300001	40300000	0.441722	2609
chr20	39400001	40400000	0.438437	2624
chr20	39500001	40500000	0.433992	2605
chr20	39600001	40600000	0.430369	2580
chr20	39700001	40700000	0.430629	2551
chr20	39800001	40800000	0.430728	2530
chr20	39900001	40900000	0.431531	2577
chr20	40000001	41000000	0.425269	2531
chr20	40100001	41100000	0.420574	2493
chr20	40200001	41200000	0.419962	2468
chr20	40300001	41300000	0.420548	2443
chr20	40400001	41400000	0.420952	2423
chr20	40500001	41500000	0.42134	2424
chr20	40600001	41600000	0.422711	2417
chr20	40700001	41700000	0.422359	2398
chr20	40800001	41800000	0.41978	2425
chr20	40900001	41900000	0.422939	2423
chr20	41000001	42000000	0.427482	2473
chr20	41100001	42100000	0.431936	2555
chr20	41200001	42200000	0.440054	2627
chr20	41300001	42300000	0.443901	2737
chr20	41400001	42400000	0.449003	2797
chr20	41500001	42500000	0.450872	2867
chr20	41600001	42600000	0.453928	2881
chr20	41700001	42700000	0.457804	2911
chr20	41800001	42800000	0.462459	2909
chr20	41900001	42900000	0.463262	2894
chr20	42000001	43000000	0.464975	2897
chr20	42100001	43100000	0.467866	2913
chr20	42200001	43200000	0.46399	2927
chr20	42300001	43300000	0.466158	2841
chr20	42400001	43400000	0.467199	2778
chr20	42500001	43500000	0.468671	2738
chr20	42600001	43600000	0.467049	2767
chr20	42700001	43700000	0.458428	2773
chr20	42800001	43800000	0.453981	2780
chr20	42900001	43900000	0.44766	2778
chr20	43000001	44000000	0.449177	2771
chr20	43100001	44100000	0.447019	2728
chr20	43200001	44200000	0.446444	2730
chr20	43300001	44300000	0.438195	2732
chr20	43400001	44400000	0.429818	2764
chr20	43500001	44500000	0.432921	2834
chr20	43600001	44600000	0.439974	2880
chr20	43700001	44700000	0.452358	2913
chr20	43800001	44800000	0.456285	2922
chr20	43900001	44900000	0.467405	2916
chr20	44000001	45000000	0.47037	2910
chr20	44100001	45100000	0.468241	2904
chr20	44200001	45200000	0.468156	2854
chr20	44300001	45300000	0.472157	2831
chr20	44400001	45400000	0.477644	2848
chr20	44500001	45500000	0.473134	2779
chr20	44600001	45600000	0.465787	2707
chr20	44700001	45700000	0.460397	2677
chr20	44800001	45800000	0.458785	2723
chr20	44900001	45900000	0.45483	2756
chr20	45000001	46000000	0.449782	2806
chr20	45100001	46100000	0.45316	2924
chr20	45200001	46200000	0.453968	2998
chr20	45300001	46300000	0.451152	3006
chr20	45400001	46400000	0.454726	3008
chr20	45500001	46500000	0.460359	2989
chr20	45600001	46600000	0.464417	3009
chr20	45700001	46700000	0.465163	3014
chr20	45800001	46800000	0.466869	2998
chr20	45900001	46900000	0.467944	2961
chr20	46000001	47000000	0.467196	2908
chr20	46100001	47100000	0.468008	2770
chr20	46200001	47200000	0.473812	2696
chr20	46300001	47300000	0.483974	2705
chr20	46400001	47400000	0.483094	2636
chr20	46500001	47500000	0.480955	2667
chr20	46600001	47600000	0.477689	2697
chr20	46700001	47700000	0.474632	2721
chr20	46800001	47800000	0.470475	2745
chr20	46900001	47900000	0.468828	2849
chr20	47000001	48000000	0.469818	2890
chr20	47100001	48100000	0.470549	2967
chr20	47200001	48200000	0.467776	2975
chr20	47300001	48300000	0.462175	2977
chr20	47400001	48400000	0.457992	3085
chr20	47500001	48500000	0.455321	3100
chr20	47600001	48600000	0.459202	3123
chr20	47700001	48700000	0.469046	3141
chr20	47800001	48800000	0.474989	3113
chr20	47900001	48900000	0.480702	3033
chr20	48000001	49000000	0.484521	2970
chr20	48100001	49100000	0.48484	2925
chr20	48200001	49200000	0.482551	2928
chr20	48300001	49300000	0.488076	2946
chr20	48400001	49400000	0.488866	2922
chr20	48500001	49500000	0.494677	2944
chr20	48600001	49600000	0.488549	2866
chr20	48700001	49700000	0.48388	2829
chr20	48800001	49800000	0.479972	2797
chr20	48900001	49900000	0.47316	2746
chr20	49000001	50000000	0.470655	2764
chr20	49100001	50100000	0.469608	2751
chr20	49200001	50200000	0.473579	2745
chr20	49300001	50300000	0.468726	2752
chr20	49400001	50400000	0.469326	2757
chr20	49500001	50500000	0.46524	2813
chr20	49600001	50600000	0.466377	2930
chr20	49700001	50700000	0.462133	2996
chr20	49800001	50800000	0.461441	3064
chr20	49900001	50900000	0.45778	3112
chr20	50000001	51000000	0.450211	3084
chr20	50100001	51100000	0.443625	3067
chr20	50200001	51200000	0.434561	3043
chr20	50300001	51300000	0.428465	3002
chr20	50400001	51400000	0.421521	2934
chr20	50500001	51500000	0.414877	2769
chr20	50600001	51600000	0.411079	2661
chr20	50700001	51700000	0.408358	2556
chr20	50800001	51800000	0.405578	2476
chr20	50900001	51900000	0.405913	2451
chr20	51000001	52000000	0.408077	2469
chr20	51100001	52100000	0.410369	2517
chr20	51200001	52200000	0.415059	2583
chr20	51300001	52300000	0.41862	2663
chr20	51400001	52400000	0.42399	2789
chr20	51500001	52500000	0.426935	2892
chr20	51600001	52600000	0.428868	2874
chr20	51700001	52700000	0.428974	2876
chr20	51800001	52800000	0.429702	2882
chr20	51900001	52900000	0.428006	2881
chr20	52000001	53000000	0.423049	2842
chr20	52100001	53100000	0.418485	2781
chr20	52200001	53200000	0.413457	2702
chr20	52300001	53300000	0.410708	2634
chr20	52400001	53400000	0.404117	2499
chr20	52500001	53500000	0.399693	2424
chr20	52600001	53600000	0.395227	2432
chr20	52700001	53700000	0.391986	2434
chr20	52800001	53800000	0.387581	2398
chr20	52900001	53900000	0.383913	2392
