chrom	start	end	GC_percentage	HindIII
chr3	73800001	74800000	0.374626	367
chr3	73900001	74900000	0.372008	366
chr3	74000001	75000000	0.370232	352
chr3	74100001	75100000	0.369413	342
chr3	74200001	75200000	0.369069	336
chr3	74300001	75300000	0.369394	329
chr3	74400001	75400000	0.374504	339
chr3	74500001	75500000	0.385366	314
chr3	74600001	75600000	0.393177	304
chr3	74700001	75700000	0.401822	292
chr3	74800001	75800000	0.406806	291
chr3	74900001	75900000	0.410403	297
chr3	75000001	76000000	0.409534	297
chr3	75100001	76100000	0.407381	311
chr3	75200001	76200000	0.405197	330
chr3	75300001	76300000	0.404818	328
chr3	75400001	76400000	0.397569	325
chr3	75500001	76500000	0.385137	338
chr3	75600001	76600000	0.377662	354
chr3	75700001	76700000	0.366873	360
chr3	75800001	76800000	0.361798	368
chr3	75900001	76900000	0.355638	360
chr3	76000001	77000000	0.356015	361
chr3	76100001	77100000	0.35684	353
chr3	76200001	77200000	0.357865	343
chr3	76300001	77300000	0.357768	341
chr3	76400001	77400000	0.359078	347
chr3	76500001	77500000	0.359379	337
chr3	76600001	77600000	0.35737	330
chr3	76700001	77700000	0.355785	334
chr3	76800001	77800000	0.358251	320
chr3	76900001	77900000	0.360559	320
chr3	77000001	78000000	0.360364	321
chr3	77100001	78100000	0.360018	320
chr3	77200001	78200000	0.361046	309
chr3	77300001	78300000	0.360459	316
chr3	77400001	78400000	0.361062	296
chr3	77500001	78500000	0.361269	296
chr3	77600001	78600000	0.363213	293
chr3	77700001	78700000	0.366405	288
chr3	77800001	78800000	0.363521	296
chr3	77900001	78900000	0.362507	296
chr3	78000001	79000000	0.362132	287
chr3	78100001	79100000	0.362617	296
chr3	78200001	79200000	0.360635	307
chr3	78300001	79300000	0.35986	305
chr3	78400001	79400000	0.357836	313
chr3	78500001	79500000	0.356371	317
chr3	78600001	79600000	0.354602	326
chr3	78700001	79700000	0.351023	322
chr3	78800001	79800000	0.349825	322
chr3	78900001	79900000	0.350457	324
chr3	79000001	80000000	0.350385	341
chr3	79100001	80100000	0.348699	327
chr3	79200001	80200000	0.347825	310
chr3	79300001	80300000	0.347822	308
chr3	79400001	80400000	0.348332	311
chr3	79500001	80500000	0.348225	313
chr3	79600001	80600000	0.347469	303
chr3	79700001	80700000	0.347484	297
chr3	79800001	80800000	0.348543	296
chr3	79900001	80900000	0.347093	286
chr3	80000001	81000000	0.347421	273
chr3	80100001	81100000	0.348677	272
chr3	80200001	81200000	0.349771	289
chr3	80300001	81300000	0.351162	300
chr3	80400001	81400000	0.351072	305
chr3	80500001	81500000	0.353417	300
chr3	80600001	81600000	0.3554	303
chr3	80700001	81700000	0.355811	307
chr3	80800001	81800000	0.356002	305
chr3	80900001	81900000	0.358873	310
chr3	81000001	82000000	0.360142	318
chr3	81100001	82100000	0.361198	333
chr3	81200001	82200000	0.362389	335
chr3	81300001	82300000	0.361188	322
chr3	81400001	82400000	0.360527	331
chr3	81500001	82500000	0.358902	339
chr3	81600001	82600000	0.358463	341
chr3	81700001	82700000	0.360345	346
chr3	81800001	82800000	0.36069	350
chr3	81900001	82900000	0.357815	357
chr3	82000001	83000000	0.353767	350
chr3	82100001	83100000	0.350569	344
chr3	82200001	83200000	0.347083	350
chr3	82300001	83300000	0.34513	355
chr3	82400001	83400000	0.34456	336
chr3	82500001	83500000	0.343899	332
chr3	82600001	83600000	0.342732	327
chr3	82700001	83700000	0.340965	320
chr3	82800001	83800000	0.338406	320
chr3	82900001	83900000	0.337838	311
chr3	83000001	84000000	0.339203	314
chr3	83100001	84100000	0.339931	310
chr3	83200001	84200000	0.340723	309
chr3	83300001	84300000	0.342984	305
chr3	83400001	84400000	0.3421	304
chr3	83500001	84500000	0.340757	305
chr3	83600001	84600000	0.340588	307
chr3	83700001	84700000	0.340911	315
chr3	83800001	84800000	0.342453	311
chr3	83900001	84900000	0.345108	316
chr3	84000001	85000000	0.34716	310
chr3	84100001	85100000	0.347615	302
chr3	84200001	85200000	0.347809	291
chr3	84300001	85300000	0.345965	295
chr3	84400001	85400000	0.345844	300
chr3	84500001	85500000	0.346602	307
chr3	84600001	85600000	0.346123	306
chr3	84700001	85700000	0.344158	309
chr3	84800001	85800000	0.344513	310
chr3	84900001	85900000	0.342483	323
chr3	85000001	86000000	0.340432	332
chr3	85100001	86100000	0.339959	356
chr3	85200001	86200000	0.342396	357
chr3	85300001	86300000	0.343217	342
chr3	85400001	86400000	0.344201	335
chr3	85500001	86500000	0.345648	328
chr3	85600001	86600000	0.346478	327
chr3	85700001	86700000	0.349087	318
chr3	85800001	86800000	0.350157	322
chr3	85900001	86900000	0.350786	312
chr3	86000001	87000000	0.352006	301
chr3	86100001	87100000	0.35478	278
chr3	86200001	87200000	0.355327	273
chr3	86300001	87300000	0.356556	295
chr3	86400001	87400000	0.357265	307
chr3	86500001	87500000	0.358102	312
chr3	86600001	87600000	0.358596	318
chr3	86700001	87700000	0.360162	327
chr3	86800001	87800000	0.360448	330
chr3	86900001	87900000	0.360703	326
chr3	87000001	88000000	0.361417	325
chr3	87100001	88100000	0.362359	336
chr3	87200001	88200000	0.361573	341
chr3	87300001	88300000	0.363699	339
chr3	87400001	88400000	0.365268	342
chr3	87500001	88500000	0.363809	336
chr3	95600001	96600000	0.350028	306
chr3	95700001	96700000	0.350892	308
chr3	95800001	96800000	0.352443	305
chr3	95900001	96900000	0.352666	303
chr3	96000001	97000000	0.354636	301
chr3	96100001	97100000	0.354342	298
chr3	96200001	97200000	0.353707	305
chr3	96300001	97300000	0.355198	310
chr3	96400001	97400000	0.354823	309
chr3	96500001	97500000	0.354287	304
chr3	96600001	97600000	0.356198	314
chr3	96700001	97700000	0.359341	324
chr3	96800001	97800000	0.360409	329
chr3	96900001	97900000	0.362164	330
chr3	97000001	98000000	0.363904	327
chr3	97100001	98100000	0.365215	322
chr3	97200001	98200000	0.368767	315
chr3	97300001	98300000	0.369027	318
chr3	97400001	98400000	0.371933	321
chr3	97500001	98500000	0.375829	325
chr3	97600001	98600000	0.378497	327
chr3	97700001	98700000	0.377738	321
chr3	97800001	98800000	0.378596	330
chr3	97900001	98900000	0.379229	334
chr3	98000001	99000000	0.377922	329
chr3	98100001	99100000	0.378026	336
chr3	98200001	99200000	0.377469	338
chr3	98300001	99300000	0.378041	345
chr3	98400001	99400000	0.377892	339
chr3	98500001	99500000	0.376329	343
chr3	98600001	99600000	0.377339	342
chr3	98700001	99700000	0.377974	338
chr3	98800001	99800000	0.378941	345
chr3	98900001	99900000	0.3806	345
chr3	99000001	100000000	0.384403	345
chr3	99100001	100100000	0.386312	340
chr3	99200001	100200000	0.389903	349
chr3	99300001	100300000	0.39254	336
chr3	99400001	100400000	0.392146	335
chr3	99500001	100500000	0.391629	333
chr3	99600001	100600000	0.388264	343
chr3	99700001	100700000	0.386699	343
chr3	99800001	100800000	0.385998	328
chr3	99900001	100900000	0.385225	332
chr3	100000001	101000000	0.383708	341
chr3	100100001	101100000	0.380045	353
chr3	100200001	101200000	0.378426	340
chr3	100300001	101300000	0.379771	335
chr3	100400001	101400000	0.384246	324
chr3	100500001	101500000	0.387667	316
chr3	100600001	101600000	0.390749	295
chr3	100700001	101700000	0.392683	302
chr3	100800001	101800000	0.393605	302
chr3	100900001	101900000	0.392918	301
chr3	101000001	102000000	0.392193	294
chr3	101100001	102100000	0.393226	287
chr3	101200001	102200000	0.389784	287
chr3	101300001	102300000	0.3849	291
chr3	101400001	102400000	0.379466	305
chr3	101500001	102500000	0.375968	311
chr3	101600001	102600000	0.371983	304
chr3	101700001	102700000	0.367497	299
chr3	101800001	102800000	0.363664	287
chr3	101900001	102900000	0.361014	286
chr3	102000001	103000000	0.358919	301
chr3	102100001	103100000	0.357227	312
chr3	102200001	103200000	0.356167	317
chr3	102300001	103300000	0.35455	322
chr3	102400001	103400000	0.352331	320
chr3	102500001	103500000	0.348842	331
chr3	102600001	103600000	0.346637	345
chr3	102700001	103700000	0.345948	350
chr3	102800001	103800000	0.345627	354
chr3	102900001	103900000	0.346592	342
chr3	103000001	104000000	0.345171	332
chr3	103100001	104100000	0.345679	320
chr3	103200001	104200000	0.346885	316
chr3	103300001	104300000	0.347994	314
chr3	103400001	104400000	0.348262	304
chr3	103500001	104500000	0.34837	293
chr3	103600001	104600000	0.349861	286
chr3	103700001	104700000	0.351642	282
chr3	103800001	104800000	0.353363	282
chr3	103900001	104900000	0.353184	300
chr3	104000001	105000000	0.353659	300
chr3	104100001	105100000	0.355041	306
chr3	104200001	105200000	0.354254	316
chr3	104300001	105300000	0.353605	316
chr3	104400001	105400000	0.356709	319
chr3	104500001	105500000	0.357322	327
chr3	104600001	105600000	0.358297	341
chr3	104700001	105700000	0.359404	330
chr3	104800001	105800000	0.360252	336
chr3	104900001	105900000	0.362619	333
chr3	105000001	106000000	0.363352	340
chr3	105100001	106100000	0.363883	335
chr3	105200001	106200000	0.365608	335
chr3	105300001	106300000	0.36596	338
chr3	105400001	106400000	0.363993	344
chr3	105500001	106500000	0.36506	346
chr3	105600001	106600000	0.366204	334
chr3	105700001	106700000	0.366663	343
chr3	105800001	106800000	0.366771	343
chr3	105900001	106900000	0.368598	348
chr3	106000001	107000000	0.370609	348
chr3	106100001	107100000	0.372127	340
chr3	106200001	107200000	0.374417	325
chr3	106300001	107300000	0.376602	321
chr3	106400001	107400000	0.376356	328
chr3	106500001	107500000	0.377263	327
chr3	106600001	107600000	0.379996	337
chr3	106700001	107700000	0.382963	344
chr3	106800001	107800000	0.386418	353
chr3	106900001	107900000	0.386631	344
chr3	107000001	108000000	0.386891	337
chr3	107100001	108100000	0.387336	354
chr3	107200001	108200000	0.387552	372
chr3	107300001	108300000	0.386037	360
chr3	107400001	108400000	0.385812	366
chr3	107500001	108500000	0.388321	351
chr3	107600001	108600000	0.385136	338
chr3	107700001	108700000	0.383648	332
chr3	107800001	108800000	0.380053	318
chr3	107900001	108900000	0.379685	318
chr3	108000001	109000000	0.38139	315
chr3	108100001	109100000	0.385819	295
chr3	108200001	109200000	0.386973	268
chr3	108300001	109300000	0.388134	277
chr3	108400001	109400000	0.390085	271
chr3	108500001	109500000	0.388274	284
chr3	108600001	109600000	0.388048	286
chr3	108700001	109700000	0.384967	277
chr3	108800001	109800000	0.383334	289
chr3	108900001	109900000	0.37869	288
chr3	109000001	110000000	0.374086	296
chr3	109100001	110100000	0.366781	306
chr3	109200001	110200000	0.361839	326
chr3	109300001	110300000	0.360285	326
chr3	109400001	110400000	0.359998	329
chr3	109500001	110500000	0.359034	323
chr3	109600001	110600000	0.358058	330
chr3	109700001	110700000	0.360478	333
chr3	109800001	110800000	0.362864	331
chr3	109900001	110900000	0.362779	337
chr3	110000001	111000000	0.365788	338
chr3	110100001	111100000	0.36823	343
chr3	110200001	111200000	0.369921	337
chr3	110300001	111300000	0.371629	339
chr3	110400001	111400000	0.373805	339
chr3	110500001	111500000	0.376907	355
chr3	110600001	111600000	0.380786	356
chr3	110700001	111700000	0.380718	366
chr3	110800001	111800000	0.383142	363
chr3	110900001	111900000	0.388587	355
chr3	111000001	112000000	0.387169	355
chr3	111100001	112100000	0.386776	365
chr3	111200001	112200000	0.388728	365
chr3	111300001	112300000	0.388718	370
chr3	111400001	112400000	0.388194	362
chr3	111500001	112500000	0.388568	341
chr3	111600001	112600000	0.38832	331
chr3	111700001	112700000	0.386573	320
chr3	111800001	112800000	0.386858	323
chr3	111900001	112900000	0.388027	327
chr3	112000001	113000000	0.395986	337
chr3	112100001	113100000	0.397588	326
chr3	112200001	113200000	0.396856	322
chr3	112300001	113300000	0.398145	308
chr3	112400001	113400000	0.399563	305
chr3	112500001	113500000	0.398761	323
chr3	112600001	113600000	0.39983	317
chr3	112700001	113700000	0.403313	317
chr3	112800001	113800000	0.401117	311
chr3	112900001	113900000	0.401572	311
chr3	113000001	114000000	0.397439	298
chr3	113100001	114100000	0.397686	292
chr3	113200001	114200000	0.397715	301
chr3	113300001	114300000	0.395764	310
chr3	113400001	114400000	0.39138	309
chr3	113500001	114500000	0.387854	291
chr3	113600001	114600000	0.383325	307
chr3	113700001	114700000	0.378396	312
chr3	113800001	114800000	0.373716	319
chr3	113900001	114900000	0.367835	323
chr3	114000001	115000000	0.36522	329
chr3	114100001	115100000	0.362205	340
chr3	114200001	115200000	0.36254	333
chr3	114300001	115300000	0.363747	343
chr3	114400001	115400000	0.36656	345
chr3	114500001	115500000	0.369319	342
chr3	114600001	115600000	0.373486	344
chr3	114700001	115700000	0.375829	345
chr3	114800001	115800000	0.379337	345
chr3	114900001	115900000	0.380772	339
chr3	115000001	116000000	0.380372	340
chr3	115100001	116100000	0.379936	330
chr3	115200001	116200000	0.379928	330
chr3	115300001	116300000	0.378259	310
chr3	115400001	116400000	0.376561	313
chr3	115500001	116500000	0.37469	314
chr3	115600001	116600000	0.370934	309
chr3	115700001	116700000	0.370475	314
chr3	115800001	116800000	0.371344	309
chr3	115900001	116900000	0.371367	313
chr3	116000001	117000000	0.370192	311
chr3	116100001	117100000	0.370051	315
chr3	116200001	117200000	0.368732	319
chr3	116300001	117300000	0.368922	336
chr3	116400001	117400000	0.369134	334
chr3	116500001	117500000	0.369861	349
chr3	116600001	117600000	0.37007	346
chr3	116700001	117700000	0.369837	343
chr3	116800001	117800000	0.36709	344
chr3	116900001	117900000	0.366122	341
chr3	117000001	118000000	0.366026	336
chr3	117100001	118100000	0.365386	333
chr3	117200001	118200000	0.365109	332
chr3	117300001	118300000	0.36637	313
chr3	117400001	118400000	0.368135	315
chr3	117500001	118500000	0.369266	306
chr3	117600001	118600000	0.37387	317
chr3	117700001	118700000	0.374882	323
chr3	117800001	118800000	0.378257	319
chr3	117900001	118900000	0.381368	322
chr3	118000001	119000000	0.386468	317
chr3	118100001	119100000	0.393672	324
chr3	118200001	119200000	0.398284	322
chr3	118300001	119300000	0.401452	328
chr3	118400001	119400000	0.405795	315
chr3	118500001	119500000	0.406402	308
chr3	118600001	119600000	0.406035	305
chr3	118700001	119700000	0.404741	291
chr3	118800001	119800000	0.404353	284
chr3	118900001	119900000	0.407925	288
chr3	119000001	120000000	0.406382	299
chr3	119100001	120100000	0.404173	293
chr3	119200001	120200000	0.406285	295
chr3	119300001	120300000	0.406088	296
chr3	119400001	120400000	0.403344	307
chr3	119500001	120500000	0.40219	325
chr3	119600001	120600000	0.400416	319
chr3	119700001	120700000	0.400148	322
chr3	119800001	120800000	0.398938	333
chr3	119900001	120900000	0.391151	336
chr3	120000001	121000000	0.387314	327
chr3	120100001	121100000	0.38404	321
chr3	120200001	121200000	0.37819	325
chr3	120300001	121300000	0.377902	321
chr3	120400001	121400000	0.379326	311
chr3	120500001	121500000	0.379558	301
chr3	120600001	121600000	0.377066	316
chr3	120700001	121700000	0.380128	305
chr3	120800001	121800000	0.383845	302
chr3	120900001	121900000	0.388935	294
chr3	121000001	122000000	0.393714	293
chr3	121100001	122100000	0.397002	295
chr3	121200001	122200000	0.398335	292
chr3	121300001	122300000	0.398167	284
chr3	121400001	122400000	0.396747	287
chr3	121500001	122500000	0.398947	289
chr3	121600001	122600000	0.401193	264
chr3	121700001	122700000	0.410024	281
chr3	121800001	122800000	0.416741	277
chr3	121900001	122900000	0.423888	262
chr3	122000001	123000000	0.421883	258
chr3	122100001	123100000	0.432464	252
chr3	122200001	123200000	0.44359	241
chr3	122300001	123300000	0.444177	259
chr3	122400001	123400000	0.448794	264
chr3	122500001	123500000	0.455224	251
chr3	122600001	123600000	0.45903	254
chr3	122700001	123700000	0.44984	253
chr3	122800001	123800000	0.445233	274
chr3	122900001	123900000	0.440457	299
chr3	123000001	124000000	0.44527	302
chr3	123100001	124100000	0.436157	311
chr3	123200001	124200000	0.426852	325
chr3	123300001	124300000	0.429216	323
chr3	123400001	124400000	0.427328	321
chr3	123500001	124500000	0.425227	326
chr3	123600001	124600000	0.428452	328
chr3	123700001	124700000	0.433722	312
chr3	123800001	124800000	0.436389	291
chr3	123900001	124900000	0.438613	269
chr3	124000001	125000000	0.435326	276
chr3	124100001	125100000	0.430784	270
chr3	124200001	125200000	0.432164	268
chr3	124300001	125300000	0.428479	262
chr3	124400001	125400000	0.428066	259
chr3	124500001	125500000	0.429739	258
chr3	124600001	125600000	0.428587	254
chr3	124700001	125700000	0.43143	264
chr3	124800001	125800000	0.431071	267
chr3	124900001	125900000	0.433743	262
chr3	125000001	126000000	0.436999	264
chr3	125100001	126100000	0.448308	274
chr3	125200001	126200000	0.455731	269
chr3	125300001	126300000	0.468294	265
chr3	125400001	126400000	0.467411	268
chr3	125500001	126500000	0.465846	271
chr3	125600001	126600000	0.465765	278
chr3	125700001	126700000	0.469249	276
chr3	125800001	126800000	0.481638	263
chr3	125900001	126900000	0.483945	271
chr3	126000001	127000000	0.486105	260
chr3	126100001	127100000	0.482979	257
chr3	126200001	127200000	0.48314	248
chr3	126300001	127300000	0.479203	249
chr3	126400001	127400000	0.487821	241
chr3	126500001	127500000	0.492456	234
chr3	126600001	127600000	0.493439	224
chr3	126700001	127700000	0.483356	222
chr3	126800001	127800000	0.471957	232
chr3	126900001	127900000	0.466062	242
chr3	127000001	128000000	0.465677	246
chr3	127100001	128100000	0.468885	246
chr3	127200001	128200000	0.475275	245
chr3	127300001	128300000	0.475719	243
chr3	127400001	128400000	0.473624	237
chr3	127500001	128500000	0.469671	243
chr3	127600001	128600000	0.471938	249
chr3	127700001	128700000	0.478911	242
chr3	127800001	128800000	0.483171	243
chr3	127900001	128900000	0.48658	226
chr3	128000001	129000000	0.48786	217
chr3	128100001	129100000	0.489866	206
chr3	128200001	129200000	0.479869	209
chr3	128300001	129300000	0.484545	209
chr3	128400001	129400000	0.485918	219
chr3	128500001	129500000	0.479723	222
chr3	128600001	129600000	0.470903	221
chr3	128700001	129700000	0.470129	235
chr3	128800001	129800000	0.466744	230
chr3	128900001	129900000	0.466807	242
chr3	129000001	130000000	0.460824	241
chr3	129100001	130100000	0.447181	253
chr3	129200001	130200000	0.440006	259
chr3	129300001	130300000	0.426154	268
chr3	129400001	130400000	0.414975	262
chr3	129500001	130500000	0.41284	265
chr3	129600001	130600000	0.413911	273
chr3	129700001	130700000	0.404569	278
chr3	129800001	130800000	0.395809	291
chr3	129900001	130900000	0.386137	294
chr3	130000001	131000000	0.384732	304
chr3	130100001	131100000	0.387518	305
chr3	130200001	131200000	0.387968	307
chr3	130300001	131300000	0.387814	317
chr3	130400001	131400000	0.387826	326
chr3	130500001	131500000	0.389526	332
chr3	130600001	131600000	0.387967	341
chr3	130700001	131700000	0.389388	339
chr3	130800001	131800000	0.390844	338
chr3	130900001	131900000	0.391475	332
chr3	131000001	132000000	0.391858	343
chr3	131100001	132100000	0.392296	349
chr3	131200001	132200000	0.390371	357
chr3	131300001	132300000	0.388756	344
chr3	131400001	132400000	0.386936	358
chr3	131500001	132500000	0.385392	362
chr3	131600001	132600000	0.386804	355
chr3	131700001	132700000	0.387474	365
chr3	131800001	132800000	0.387428	364
chr3	131900001	132900000	0.388594	363
chr3	132000001	133000000	0.388476	357
chr3	132100001	133100000	0.388405	353
chr3	132200001	133200000	0.396526	338
