chrom	start	end	G1	S1	S2	S3	S4	G1	gpseq_score
chr18	13200001	14200000	4.953501	3.773487	12.115465	35.401978	32.853038	4.953501	1.6190344688623
chr18	13300001	14300000	4.998505	2.737491	8.773471	32.780471	36.195523	4.998505	1.62376185496665
chr18	13400001	14400000	4.658493	2.096996	6.960986	29.393453	38.274523	4.658493	1.62533978505677
chr18	19500001	20500000	6.203499	6.076467	19.931503	41.102529	21.440002	6.203499	1.44803270845145
chr18	19600001	20600000	6.722004	4.576998	20.384509	42.389004	20.886487	6.722004	1.44247760736787
chr18	19700001	20700000	6.858493	4.925505	21.183523	42.194495	19.828487	6.858493	1.43755017377985
chr18	19800001	20800000	6.701499	6.41202	23.436036	40.245467	18.244978	6.701499	1.43616365366749
chr18	19900001	20900000	6.567	9.425537	26.357529	36.842964	15.837469	6.567	1.43578196655922
chr18	20000001	2.1e+07	7.274022	13.429036	28.619513	33.46596	12.332467	7.274022	1.44644504698951
chr18	20100001	21100000	9.740016	17.12204	29.510507	29.616465	9.348972	9.740016	1.43183176152189
chr18	20200001	21200000	10.264	20.872537	31.648024	25.964459	6.70798	10.264	1.45475783507074
chr18	20300001	21300000	10.632501	23.109014	34.484529	22.567976	4.88998	10.632501	1.4702578243233
chr18	20400001	21400000	10.511499	23.716002	36.570006	20.750992	3.844998	10.511499	1.4692977328086
chr18	20500001	21500000	10.391499	23.804	35.925481	20.671501	4.493016	10.391499	1.47238606241032
chr18	20600001	21600000	9.986998	23.267988	33.077964	20.328002	7.389537	9.986998	1.48115260170374
chr18	20700001	21700000	9.826507	22.016489	29.155948	20.483	10.927038	9.826507	1.468016263518
chr18	20800001	21800000	10.020503	20.262976	24.50695	20.934014	14.93404	10.020503	1.45855493856052
chr18	20900001	21900000	9.903495	17.117964	20.871471	22.035012	18.864539	9.903495	1.43928379516651
chr18	21000001	2.2e+07	8.792479	13.174962	18.27998	23.113016	22.892541	8.792479	1.41599236501571
chr18	21100001	22100000	6.507481	9.391459	16.688485	24.698014	26.384535	6.507481	1.4166013326214
chr18	21200001	22200000	5.505998	5.496463	13.671463	25.668008	30.526535	5.505998	1.36808640861628
chr18	21300001	22300000	5.085493	3.161986	9.492459	25.447992	34.198535	5.085493	1.35068888223685
chr18	21400001	22400000	4.631495	2.213994	5.643974	23.713477	37.577525	4.631495	1.31862966078197
chr18	21500001	22500000	4.564499	1.714996	4.232493	20.420465	39.339517	4.564499	1.31259175398428
chr18	21600001	22600000	4.449497	1.657501	4.170497	18.588988	39.348996	4.449497	1.29334240879549
chr18	21700001	22700000	4.658497	1.757501	3.835499	17.177988	39.174497	4.658497	1.28089855672753
chr18	21800001	22800000	4.642499	1.836501	3.888002	15.921984	38.379994	4.642499	1.27783388073911
chr18	21900001	22900000	4.721501	1.899	3.917	14.430493	37.984996	4.721501	1.27246205371229
chr18	22000001	2.3e+07	5.000497	1.824	3.981503	13.775489	37.428499	5.000497	1.27014253014788
chr18	22100001	23100000	4.704501	1.835	4.111499	12.656495	37.989501	4.704501	1.2670092222377
chr18	22200001	23200000	4.692501	1.81	4.291501	12.441	37.429499	4.692501	1.28171002650854
chr18	22300001	23300000	4.598	1.851499	4.493	12.973008	37.522503	4.598	1.28562077633188
chr18	22400001	23400000	4.698004	1.828	4.854004	14.187014	37.476499	4.698004	1.30596732208348
chr18	22500001	23500000	4.748499	1.911501	5.125503	15.571519	37.752497	4.748499	1.29396330101173
chr18	22600001	23600000	5.001497	1.979501	6.289521	17.319517	37.137493	5.001497	1.29213535282812
chr18	22700001	23700000	4.688002	2.137503	7.888513	19.967525	36.11599	4.688002	1.28527297533962
chr18	22800001	23800000	4.567002	2.412501	8.860513	23.190533	35.112485	4.567002	1.28883484527592
chr18	22900001	23900000	4.812004	2.484499	9.921505	26.022022	34.112996	4.812004	1.2746152208844
chr18	23000001	2.4e+07	5.027002	2.476501	10.183501	29.06603	34.004996	5.027002	1.26434859846421
chr18	23100001	24100000	5.201501	2.533	10.386503	31.640014	33.635505	5.201501	1.27104134584652
chr18	23200001	24200000	5.440998	2.604	10.439	32.655006	34.56301	5.440998	1.27772077469989
chr18	23300001	24300000	5.724507	2.664501	10.190996	32.492489	35.162505	5.724507	1.26437301445021
chr18	23400001	24400000	5.947	2.677	9.703992	31.006483	36.001509	5.947	1.25071911729762
chr18	23500001	24500000	5.919998	2.536998	8.789992	29.043974	36.608501	5.919998	1.24971538307572
chr18	23600001	24600000	5.684002	2.354497	7.15098	26.263469	37.164004	5.684002	1.2453746270054
chr18	23700001	24700000	5.544996	2.083996	5.483986	22.81697	37.735002	5.544996	1.24341530533503
chr18	23800001	24800000	5.341495	1.702998	4.337485	18.90896	38.678016	5.341495	1.23834878914128
chr18	23900001	24900000	4.846497	1.537	2.980992	15.741469	38.96599	4.846497	1.23685461287507
chr18	24000001	2.5e+07	4.498499	1.462499	2.440495	11.965463	37.838489	4.498499	1.24152101365767
chr18	24100001	25100000	4.310497	1.386	1.957996	8.792477	36.226477	4.310497	1.22599363728445
chr18	24200001	25200000	4.013998	1.367501	1.857501	6.766481	33.511473	4.013998	1.2071115024795
chr18	24300001	25300000	3.589495	1.299499	1.898	5.29999	30.826471	3.589495	1.20669773880705
chr18	24400001	25400000	3.518002	1.231998	1.817	4.717495	27.678968	3.518002	1.20288123699893
chr18	24500001	25500000	3.747507	1.231501	1.85	4.267996	24.798473	3.747507	1.18584587551607
chr18	24600001	25600000	3.86	1.291	1.842996	3.960495	22.584485	3.86	1.17100667287046
chr18	24700001	25700000	4.082002	1.282002	1.679	3.574495	21.07098	4.082002	1.14909762943607
chr18	24800001	25800000	4.023499	1.338501	1.766	3.489	18.858475	4.023499	1.1481858825993
chr18	24900001	25900000	4.489501	1.43	1.730499	3.125998	16.977489	4.489501	1.14927263261012
chr18	25000001	2.6e+07	4.508	1.482501	1.698499	3.063002	15.918487	4.508	1.14968459923485
chr18	25100001	26100000	4.436499	1.586501	1.732501	2.844497	14.838491	4.436499	1.14065957876403
chr18	25200001	26200000	4.597505	1.64	1.705499	2.954499	13.838988	4.597505	1.13226916662877
chr18	25300001	26300000	4.810501	1.597998	1.648503	3.018501	12.917493	4.810501	1.12889343654942
chr18	25400001	26400000	5.004499	1.653501	2.049505	2.943499	12.37	5.004499	1.13087470086447
chr18	25500001	26500000	4.808495	1.6	2.217503	3.055501	12.274503	4.808495	1.13754653803906
chr18	25600001	26600000	4.741	1.528	2.354002	3.208501	11.929994	4.741	1.13643501112763
chr18	25700001	26700000	4.887507	1.571499	2.432499	3.087002	11.453501	4.887507	1.14677093666847
chr18	25800001	26800000	5.227503	1.652499	2.270499	3.095501	11.311996	5.227503	1.14168781904263
chr18	25900001	26900000	5.021002	1.548	2.327499	3.267499	11.050499	5.021002	1.13345336907967
chr18	26000001	2.7e+07	5.315501	1.523501	2.288	3.238499	11.086499	5.315501	1.13355841544129
chr18	26100001	27100000	5.186996	1.463499	2.245501	3.360002	10.918998	5.186996	1.14506599255083
chr18	26200001	27200000	5.021998	1.422499	2.175499	3.233	11.287509	5.021998	1.15877343920847
chr18	26300001	27300000	4.918	1.436501	2.106998	3.112499	11.985006	4.918	1.17029586658956
chr18	26400001	27400000	4.894501	1.472002	1.891495	3.145501	12.676008	4.894501	1.16738256486323
chr18	26500001	27500000	4.901501	1.581	1.656497	3.035499	13.921012	4.901501	1.16224420048825
chr18	26600001	27600000	4.875503	1.6	1.513998	3.029002	15.727515	4.875503	1.18035442371691
chr18	26700001	27700000	5.086992	1.519	1.442	3.273002	17.128022	5.086992	1.18478060631959
chr18	26800001	27800000	4.682998	1.451501	1.480501	3.590505	18.82502	4.682998	1.20117746645779
chr18	26900001	27900000	4.835495	1.597	1.575505	4.097509	21.149026	4.835495	1.2146007207429
chr18	27000001	2.8e+07	4.613499	1.647	1.870004	4.840509	23.995034	4.613499	1.19980686217005
chr18	27100001	28100000	4.838006	1.661	2.152002	6.39702	27.653535	4.838006	1.18550287645656
chr18	27200001	28200000	5.403006	1.633499	2.725511	8.825527	29.847513	5.403006	1.17407872032045
chr18	27300001	28300000	5.727499	1.627	3.626511	12.11903	31.132016	5.727499	1.17113299794711
chr18	27400001	28400000	5.593996	1.665002	4.426006	15.089024	32.707012	5.593996	1.16616341262668
chr18	27500001	28500000	5.574004	1.742499	5.008501	17.165018	34.10702	5.574004	1.17134597208106
chr18	27600001	28600000	5.810002	1.713499	5.307004	18.59501	36.22703	5.810002	1.15943912033507
chr18	27700001	28700000	5.584004	1.808	5.437499	19.863012	38.789016	5.584004	1.16234751851112
chr18	27800001	28800000	6.036505	1.878	5.604	20.418501	40.486517	6.036505	1.15430621246802
chr18	27900001	28900000	5.962006	1.840501	5.633998	20.866004	42.095511	5.962006	1.16857012522536
chr18	28000001	2.9e+07	6.152002	1.923998	5.553998	21.76701	42.805509	6.152002	1.1824554070261
chr18	28100001	29100000	6.105996	1.957501	5.850507	22.924507	42.662998	6.105996	1.18035279023363
chr18	28200001	29200000	5.679994	2.137002	6.303499	23.549513	42.676505	5.679994	1.18239529101774
chr18	28300001	29300000	5.435002	2.421503	6.874505	23.613	42.856	5.435002	1.17538007422503
chr18	28400001	29400000	5.321002	2.818004	8.090521	23.929006	42.052487	5.321002	1.18918177658922
chr18	28500001	29500000	5.660503	3.508509	10.199525	24.94801	39.760972	5.660503	1.19346044211061
chr18	28600001	29600000	5.770008	4.346006	12.917525	26.527519	36.070952	5.770008	1.20449652691353
chr18	28700001	29700000	6.403501	4.949004	15.704529	28.201523	32.067461	6.403501	1.20832514995069
chr18	28800001	29800000	6.571	5.191499	17.551014	31.135032	29.382481	6.571	1.21172603337874
chr18	28900001	29900000	6.698493	5.163499	18.231004	33.37502	28.329996	6.698493	1.1999473105651
chr18	29000001	3e+07	6.579503	5.024501	18.220497	34.170996	27.755489	6.579503	1.19610355104939
chr18	29100001	30100000	6.598004	4.913499	17.753491	33.147487	28.319505	6.598004	1.20752110033776
chr18	29200001	30200000	6.651499	4.717	16.931491	30.96697	29.384014	6.651499	1.20807527357654
chr18	29300001	30300000	6.673998	4.433499	15.605485	28.383974	30.354008	6.673998	1.22090998969422
chr18	29400001	30400000	7.201	4.032992	13.637475	25.437469	31.055014	7.201	1.21499013046123
chr18	29500001	30500000	6.801493	3.212994	11.024475	22.481475	32.873509	6.801493	1.19505681918976
chr18	29600001	30600000	6.528994	2.482998	8.062471	19.600471	34.074018	6.528994	1.18523407777567
chr18	29700001	30700000	5.874994	1.918994	5.154972	16.846966	35.324008	5.874994	1.19827945257024
chr18	29800001	30800000	5.501998	1.472	2.985984	13.328465	35.654998	5.501998	1.19353796827974
chr18	29900001	30900000	5.514501	1.484	2.061493	10.030467	34.289481	5.514501	1.19815449964035
chr18	30000001	3.1e+07	5.528998	1.451	2.012503	7.716485	31.620473	5.528998	1.20671319993787
chr18	30100001	31100000	5.614998	1.555	1.969998	6.259489	28.585477	5.614998	1.20098344614693
chr18	30200001	31200000	5.777006	1.637501	1.71	5.437491	25.884471	5.777006	1.18281959132487
chr18	30300001	31300000	5.942	1.661998	1.730499	4.904497	23.344479	5.942	1.1603972598144
chr18	30400001	31400000	5.567501	1.558501	1.684	4.681	22.127489	5.567501	1.16765011062485
chr18	30500001	31500000	5.575998	1.583998	1.642499	4.568497	21.307497	5.575998	1.19045729203879
chr18	30600001	31600000	5.680495	1.493497	1.614002	4.673503	21.293004	5.680495	1.20134741713898
chr18	30700001	31700000	5.742501	1.426501	1.810499	4.771002	21.685012	5.742501	1.18578367937799
chr18	30800001	31800000	6.342004	1.497	1.873499	4.781495	22.47501	6.342004	1.19579152915364
chr18	30900001	31900000	6.391501	1.428	1.973503	4.993004	23.158008	6.391501	1.19736990361
chr18	31000001	3.2e+07	6.250497	1.493	1.838497	5.540008	25.419024	6.250497	1.2007470527951
chr18	31100001	32100000	6.306	1.513002	1.790501	5.810505	27.568022	6.306	1.20635705360783
chr18	31200001	32200000	6.396495	1.499998	2.060002	7.192519	30.065525	6.396495	1.21486598070178
chr18	31300001	32300000	6.248499	1.629002	2.71401	9.197028	32.668022	6.248499	1.24050465077422
chr18	31400001	32400000	6.094998	1.968004	3.996517	12.07103	34.194505	6.094998	1.23274991156638
chr18	31500001	32500000	6.146004	2.689509	6.276028	15.402539	33.546487	6.146004	1.22482230656865
chr18	31600001	32600000	6.581501	3.862513	9.142529	18.042026	32.327982	6.581501	1.21902501726065
chr18	31700001	32700000	7.110499	5.278014	12.086539	20.228022	30.385477	7.110499	1.21623219710823
chr18	31800001	32800000	6.637998	7.010517	16.18804	22.082521	28.011974	6.637998	1.21970063925319
chr18	31900001	32900000	6.609503	8.411519	19.944533	24.260521	25.64697	6.609503	1.23069080413733
chr18	32000001	3.3e+07	6.859002	10.157513	23.617537	25.66902	22.311964	6.859002	1.2228125394687
chr18	32100001	33100000	6.888	11.368008	27.278036	27.768026	18.771457	6.888	1.22748599121393
chr18	32200001	33200000	7.093004	11.953505	30.351026	29.534521	15.058463	7.093004	1.23862477955759
chr18	32300001	33300000	7.651505	12.340004	32.53302	31.092004	11.508469	7.651505	1.24856200673622
chr18	32400001	33400000	7.897002	12.728505	34.539519	31.413499	8.795978	7.897002	1.258645541225
chr18	32500001	33500000	8.174499	13.372006	35.318513	31.039485	7.617996	8.174499	1.25755251012856
chr18	32600001	33600000	7.843505	14.523519	36.111495	30.061986	6.912493	7.843505	1.26799445635932
chr18	32700001	33700000	8.089014	16.424513	35.531487	28.654988	6.558495	8.089014	1.27519674241037
chr18	32800001	33800000	8.895	16.769004	34.503497	28.254	6.403996	8.895	1.28556715300921
chr18	32900001	33900000	8.909998	17.562505	34.087996	28.003501	6.215501	8.909998	1.28169368542466
chr18	33000001	3.4e+07	8.701497	17.534497	33.494493	28.843006	6.254505	8.701497	1.31583507909594
chr18	33100001	34100000	8.487501	16.902992	32.274984	30.432507	6.774515	8.487501	1.31572063202658
chr18	33200001	34200000	8.024499	16.417996	30.819992	31.376505	8.163008	8.024499	1.31969763248344
chr18	33300001	34300000	7.429996	16.017996	29.843988	31.950509	9.558513	7.429996	1.32293613170658
chr18	33400001	34400000	7.274495	15.550994	28.044475	32.292002	11.545533	7.274495	1.3175250591094
chr18	33500001	34500000	6.633495	14.361986	25.809463	32.939014	14.588038	6.633495	1.31626202028811
chr18	33600001	34600000	6.491499	12.112968	22.490982	34.000513	18.482531	6.491499	1.32433746367351
chr18	33700001	34700000	5.635984	8.887976	20.354477	35.511016	22.534541	5.635984	1.34169778375757
chr18	33800001	34800000	4.736	7.014479	17.958972	37.105014	25.920531	4.736	1.31743773086662
chr18	33900001	34900000	4.712501	4.893477	15.330976	37.742004	29.470034	4.712501	1.33736222039152
chr18	34000001	3.5e+07	4.922501	3.18899	12.794473	37.766491	32.836038	4.922501	1.32804288731355
chr18	34100001	35100000	4.961501	2.540499	10.554481	35.997477	36.412531	4.961501	1.33880781630287
chr18	34200001	35200000	5.024996	2.383998	8.873481	33.251966	39.240034	5.024996	1.36127239579229
chr18	34300001	35300000	5.003499	2.209998	7.055483	29.965968	41.538014	5.003499	1.36299941239752
chr18	34400001	35400000	5.083	2.036497	5.469487	26.94197	42.358495	5.083	1.35575161809152
chr18	34500001	35500000	5.488507	1.810998	4.713996	23.696968	41.560976	5.488507	1.36011284942691
chr18	34600001	35600000	5.443994	1.784002	4.417994	20.819471	39.491984	5.443994	1.35219095730612
chr18	34700001	35700000	5.667004	1.728996	4.142497	18.08697	36.848976	5.667004	1.34165020481729
chr18	34800001	35800000	5.735996	1.63	3.382493	14.817966	34.982485	5.735996	1.36080813632627
chr18	34900001	35900000	5.373998	1.606499	2.709996	11.97397	32.505978	5.373998	1.33806019898883
chr18	35000001	3.6e+07	5.269501	1.557499	2.134998	9.103974	30.062471	5.269501	1.31279381372755
chr18	35100001	36100000	5.321994	1.580499	2.096499	6.638481	27.070467	5.321994	1.29724391381881
chr18	35200001	36200000	5.303503	1.604501	1.982998	5.171487	23.554966	5.303503	1.2629017252513
chr18	35300001	36300000	5.388004	1.700501	1.908	4.16599	20.542477	5.388004	1.23705103669564
chr18	35400001	36400000	5.654004	1.633	1.918501	3.552497	18.245984	5.654004	1.23830004395201
chr18	35500001	36500000	5.747998	1.661501	1.905	3.113996	16.626994	5.747998	1.22039440913581
chr18	35600001	36600000	5.726501	1.649	1.934002	3.024501	15.883998	5.726501	1.21065217106652
chr18	35700001	36700000	5.704	1.648004	2.109004	3.214499	15.282998	5.704	1.20307624442428
chr18	35800001	36800000	5.732996	1.773	2.387	3.119998	14.684994	5.732996	1.19728348001676
chr18	35900001	36900000	5.689998	1.787501	2.348497	3.101501	14.608998	5.689998	1.19691678220107
chr18	36000001	3.7e+07	5.561	1.857	2.375	2.959	14.393493	5.561	1.18886259417726
chr18	36100001	37100000	5.604008	1.846	2.226499	2.964501	13.630491	5.604008	1.19105600528116
chr18	36200001	37200000	5.608998	1.791	2.168002	3.078501	13.312495	5.608998	1.18480198445651
chr18	36300001	37300000	5.447994	1.684499	2.219	3.183501	13.085998	5.447994	1.18912771701803
chr18	36400001	37400000	5.012501	1.723	2.325	3.145499	12.885996	5.012501	1.16821869053838
chr18	36500001	37500000	4.925503	1.755	2.236	3.085499	12.752998	4.925503	1.17230597433593
chr18	36600001	37600000	5.094503	1.639998	2.155998	2.898497	12.368994	5.094503	1.17680679221969
chr18	36700001	37700000	4.736495	1.615497	1.949497	2.697	11.879493	4.736495	1.17749033630997
chr18	36800001	37800000	4.450002	1.32	1.723499	2.600002	11.496495	4.450002	1.18101601295722
chr18	36900001	37900000	4.616505	1.314499	1.826004	2.749499	11.044495	4.616505	1.18420676807179
chr18	37000001	3.8e+07	4.855004	1.307501	1.860499	2.804	10.660998	4.855004	1.18338019943148
chr18	37100001	38100000	4.995497	1.285	1.810002	2.783998	10.651002	4.995497	1.15561907944951
chr18	37200001	38200000	5.176507	1.313499	1.860998	2.754002	10.506501	5.176507	1.15228432727798
chr18	37300001	38300000	5.593002	1.320501	1.846	2.832499	10.237497	5.593002	1.15614671595891
chr18	37400001	38400000	5.688499	1.346	1.720501	2.943	10.231994	5.688499	1.16563978922504
chr18	37500001	38500000	5.498493	1.364499	1.949501	3.084499	10.045996	5.498493	1.1629897848979
chr18	37600001	38600000	5.249497	1.513501	1.962501	3.142503	10.165	5.249497	1.14341834034755
chr18	37700001	38700000	5.266002	1.593	1.880998	3.130499	10.635501	5.266002	1.15107071525844
chr18	37800001	38800000	5.503006	1.640501	2.090002	3.319	10.642507	5.503006	1.14301650735403
chr18	37900001	38900000	5.558998	1.751503	2.071	3.313503	11.111002	5.558998	1.13309652283107
chr18	38000001	3.9e+07	5.574499	1.828	2.152	3.392499	11.774008	5.574499	1.12656040701282
chr18	38100001	39100000	5.404501	1.860501	2.321499	3.458004	12.578509	5.404501	1.15074731925138
chr18	38200001	39200000	5.383495	1.874501	2.381499	3.530501	13.488511	5.383495	1.1622261581936
chr18	38300001	39300000	5.220004	1.879	2.375501	3.488004	14.693517	5.220004	1.15340641573402
