phase	subcomp	chrom	start	end	gpseq_score
S2	B3	chr4	71300001	71400000	1.21123638641657
S2	B3	chr4	71400001	71500000	1.36292577246532
S2	B3	chr4	72000001	72100000	1.18771759621376
S2	B3	chr4	73300001	73400000	1.36153488097968
S2	B3	chr4	73400001	73500000	1.30268903378455
S2	B3	chr4	73500001	73600000	1.21978205355795
S2	B3	chr4	75600001	75700000	1.3456146850667
S2	B3	chr4	78500001	78600000	1.29147367100198
S2	B3	chr4	78900001	79000000	1.19386868800335
S2	B3	chr4	79000001	79100000	1.58579196845188
S2	B3	chr4	79100001	79200000	1.35216655580888
S2	B3	chr4	80100001	80200000	1.38656742671077
S2	B3	chr4	80200001	80300000	1.2903467129761
S2	B3	chr4	80300001	80400000	1.31895683765655
S2	B3	chr4	80400001	80500000	1.27711504256444
S2	B3	chr4	80500001	80600000	1.21922350055149
S2	B3	chr4	80600001	80700000	1.23133162239293
S2	B3	chr4	99500001	99600000	1.29179508388266
S2	B3	chr4	122800001	122900000	1.20421468395233
S2	B3	chr4	122900001	123000000	1.25871238699832
S2	B3	chr4	144400001	144500000	1.17884148930644
S2	B3	chr4	144500001	144600000	1.23341634047301
S2	B3	chr4	159400001	159500000	1.24295102025871
S2	B3	chr4	164100001	164200000	1.17765548330147
S2	B3	chr4	174100001	174200000	1.29039592642535
S2	B3	chr5	9800001	9900000	1.37919338204985
S2	B3	chr5	32600001	32700000	1.36922094119876
S2	B3	chr5	37800001	37900000	1.38894794521382
S2	B3	chr5	52700001	52800000	1.34175469161609
S2	B3	chr5	53000001	53100000	1.3632965530455
S2	B3	chr5	53100001	53200000	1.275371973775
S2	B3	chr5	54100001	54200000	1.34962509486557
S2	B3	chr5	54300001	54400000	1.39228365040072
S2	B3	chr5	54400001	54500000	1.42190274511281
S2	B3	chr5	55500001	55600000	1.45606342117489
S2	B3	chr5	56600001	56700000	1.33534853803521
S2	B3	chr5	61100001	61200000	1.31000201100593
S2	B3	chr5	61200001	61300000	1.39584184927295
S2	B3	chr5	64200001	64300000	1.25701237454366
S2	B3	chr5	65600001	65700000	1.35136474943809
S2	B3	chr5	67800001	67900000	1.32683221892388
S2	B3	chr5	67900001	68000000	1.33542984812057
S2	B3	chr5	68000001	68100000	1.36942421553927
S2	B3	chr5	68100001	68200000	1.38532656180137
S2	B3	chr5	75400001	75500000	1.51063896005986
S2	B3	chr5	88400001	88500000	1.32211650731282
S2	B3	chr5	89400001	89500000	1.34999212741713
S2	B3	chr5	90800001	90900000	1.31210620317288
S2	B3	chr5	94600001	94700000	1.3268545168364
S2	B3	chr5	96500001	96600000	1.25164499840465
S2	B3	chr5	107800001	107900000	1.28111167714987
S2	B3	chr5	108500001	108600000	1.21130809559354
S2	B3	chr5	108600001	108700000	1.26401948638587
S2	B3	chr5	108800001	108900000	1.29241010451039
S2	B3	chr5	111800001	111900000	1.18929021200243
S2	B3	chr5	118100001	118200000	1.2592739562944
S2	B3	chr5	118200001	118300000	1.28620538580521
S2	B3	chr5	126500001	126600000	1.35189019461313
S2	B3	chr5	136900001	137000000	1.48235701433315
S2	B3	chr5	142500001	142600000	1.26965971823378
S2	B3	chr5	142700001	142800000	1.36988961382393
S2	B3	chr5	145000001	145100000	1.24101344999517
S2	B3	chr5	145900001	146000000	1.21877967527923
S2	B3	chr5	148300001	148400000	1.29299873209237
S2	B3	chr5	148400001	148500000	1.28727969867615
S2	B3	chr5	150700001	150800000	1.33752755825812
S2	B3	chr5	150800001	150900000	1.21873053324736
S2	B3	chr5	150900001	151000000	1.3691368361159
S2	B3	chr5	153300001	153400000	1.26488940281979
S2	B3	chr5	153400001	153500000	1.25177775290063
S2	B3	chr5	153700001	153800000	1.28293391990279
S2	B3	chr5	154600001	154700000	1.22365050048684
S2	B3	chr5	172800001	172900000	1.3500995952673
S2	B3	chr5	173700001	173800000	1.36397614396128
S2	B3	chr5	175100001	175200000	1.47877966316178
S2	B3	chr6	2400001	2500000	1.41282056598273
S2	B3	chr6	4200001	4300000	1.35966586366166
S2	B3	chr6	4600001	4700000	1.38762432345836
S2	B3	chr6	4800001	4900000	1.38638592683692
S2	B3	chr6	4900001	5000000	1.34400727678315
S2	B3	chr6	5800001	5900000	1.41473118416939
S2	B3	chr6	6500001	6600000	1.40705216364177
S2	B3	chr6	6600001	6700000	1.5082758370469
S2	B3	chr6	6700001	6800000	1.40544474932923
S2	B3	chr6	7600001	7700000	1.27074687182216
S2	B3	chr6	7700001	7800000	1.35848193108953
S2	B3	chr6	7800001	7900000	1.32365021379599
S2	B3	chr6	7900001	8000000	1.28498214642126
S2	B3	chr6	11600001	11700000	1.2687258868048
S2	B3	chr6	12200001	12300000	1.26540108444741
S2	B3	chr6	13200001	13300000	1.42908994853693
S2	B3	chr6	14200001	14300000	1.46798911514111
S2	B3	chr6	14300001	14400000	1.42579630854681
S2	B3	chr6	14500001	14600000	1.52341733101696
S2	B3	chr6	14600001	14700000	1.40965273174943
S2	B3	chr6	20000001	20100000	1.3503478172562
S2	B3	chr6	47600001	47700000	1.28230192907724
S2	B3	chr6	70800001	70900000	1.18287919945053
S2	B3	chr6	71400001	71500000	1.24578317310985
S2	B3	chr6	73700001	73800000	1.30071015918226
S2	B3	chr6	84200001	84300000	1.24236909851577
S2	B3	chr6	84300001	84400000	1.21417402240578
S2	B3	chr6	84400001	84500000	1.22614234704598
S2	B3	chr6	85000001	85100000	1.22115466158836
S2	B3	chr6	86100001	86200000	1.30686087584896
S2	B3	chr6	91300001	91400000	1.221916563853
S2	B3	chr6	116700001	116800000	1.16579890003516
S2	B3	chr6	117100001	117200000	1.35316177990444
S2	B3	chr6	117200001	117300000	1.24239316203719
S2	B3	chr6	118900001	119000000	1.22238767826686
S2	B3	chr6	119900001	120000000	1.18332977354576
S2	B3	chr6	120000001	120100000	1.17278176263616
S2	B3	chr6	125000001	125100000	1.13479688837787
S2	B3	chr6	125800001	125900000	1.23001084301954
S2	B3	chr6	130300001	130400000	1.20899796210049
S2	B3	chr6	134100001	134200000	1.27391271920211
S2	B3	chr6	136000001	136100000	1.26148985119531
S2	B3	chr6	143600001	143700000	1.18320907834348
S2	B3	chr6	143700001	143800000	1.23061129242405
S2	B3	chr6	143800001	143900000	1.20869137405118
S2	B3	chr6	147700001	147800000	1.17536170386914
S2	B3	chr6	147800001	147900000	1.25614263282382
S2	B3	chr6	147900001	148000000	1.22282752846678
S2	B3	chr6	159600001	159700000	1.34312717518005
S2	B3	chr6	161300001	161400000	1.19045073571522
S2	B3	chr7	7000001	7100000	1.3945733922538
S2	B3	chr7	7100001	7200000	1.28322814594018
S2	B3	chr7	7200001	7300000	1.31359035976861
S2	B3	chr7	7300001	7400000	1.2875087881977
S2	B3	chr7	8300001	8400000	1.35569982442864
S2	B3	chr7	8400001	8500000	1.30410307758561
S2	B3	chr7	10500001	10600000	1.23767386387066
S2	B3	chr7	10600001	10700000	1.20819461660401
S2	B3	chr7	11300001	11400000	1.32576231136833
S2	B3	chr7	33300001	33400000	1.36137144326697
S2	B3	chr7	33400001	33500000	1.32540559039912
S2	B3	chr7	38200001	38300000	1.27524246906501
S2	B3	chr7	43400001	43500000	1.3818043862721
S2	B3	chr7	50500001	50600000	1.43932911640365
S2	B3	chr7	50600001	50700000	1.45983710031233
S2	B3	chr7	50700001	50800000	1.38380045814042
S2	B3	chr7	50800001	50900000	1.40204539050532
S2	B3	chr7	50900001	51000000	1.46320048544521
S2	B3	chr7	91300001	91400000	1.43626983905054
S2	B3	chr7	104100001	104200000	1.33791193571338
S2	B3	chr7	104200001	104300000	1.32408986687494
S2	B3	chr7	104300001	104400000	1.44450721344791
S2	B3	chr7	115900001	116000000	1.14963482800231
S2	B3	chr7	116000001	116100000	1.17702345796129
S2	B3	chr7	116200001	116300000	1.1431011228202
S2	B3	chr7	121000001	121100000	1.19989517688379
S2	B3	chr7	134800001	134900000	1.27905287062259
S2	B3	chr7	134900001	135000000	1.30320482392844
S2	B3	chr7	143000001	143100000	1.25666676057379
S2	B3	chr7	143100001	143200000	1.20489682788814
S2	B3	chr7	152600001	152700000	1.26276016570272
S2	B3	chr7	156300001	156400000	1.34161485491098
S2	B3	chr7	156400001	156500000	1.30315185624989
S2	B3	chr7	157200001	157300000	1.4168009019615
S2	B3	chr7	157300001	157400000	1.51416073948139
S2	B3	chr8	49200001	49300000	1.39890330613398
S2	B3	chr8	54600001	54700000	1.45714417671222
S2	B3	chr8	91500001	91600000	1.33806703830131
S2	B3	chr8	96500001	96600000	1.3090195102965
S2	B3	chr8	96600001	96700000	1.30650713171895
S2	B3	chr8	98200001	98300000	1.49755240822392
S2	B3	chr8	99300001	99400000	1.34195702229898
S2	B3	chr8	99400001	99500000	1.44591874776255
S2	B3	chr8	104100001	104200000	1.26445864120522
S2	B3	chr8	105900001	106000000	1.2178770256785
S2	B3	chr8	106000001	106100000	1.29143603441981
S2	B3	chr8	106400001	106500000	1.32085873411236
S2	B3	chr8	106500001	106600000	1.30792299554068
S2	B3	chr8	123600001	123700000	1.25704957228638
S2	B3	chr8	124800001	124900000	1.37285823365309
S2	B3	chr8	124900001	125000000	1.34240763952757
S2	B3	chr8	125100001	125200000	1.32965084989547
S2	B3	chr8	125200001	125300000	1.35159453070383
S2	B3	chr8	126600001	126700000	1.35846585818242
S2	B3	chr8	126700001	126800000	1.27566976890128
S2	B3	chr8	128400001	128500000	1.24990408461285
S2	B3	chr8	128500001	128600000	1.25221836899723
S2	B3	chr8	129300001	129400000	1.20651360295899
S2	B3	chr8	129400001	129500000	1.26079408039973
S2	B3	chr8	129500001	129600000	1.22019430458074
S2	B3	chr8	130000001	130100000	1.21113295345307
S2	B3	chr8	135800001	135900000	1.36534269779282
S2	B3	chr8	140600001	140700000	1.47949428146679
S2	B3	chr8	140700001	140800000	1.4828504030269
S2	B3	chr8	141000001	141100000	1.6556493771387
S3	B1	chr1	3000001	3100000	1.96915777285376
S3	B1	chr1	7300001	7400000	1.73818512231813
S3	B1	chr1	13100001	13200000	1.75806573136098
S3	B1	chr1	13800001	13900000	1.5637493024072
S3	B1	chr1	14300001	14400000	1.53708112702247
S3	B1	chr1	18100001	18200000	1.90950512540811
S3	B1	chr1	18700001	18800000	1.89951846200269
S3	B1	chr1	18800001	18900000	1.92283133222605
S3	B1	chr1	30200001	30300000	1.79996906112674
S3	B1	chr1	30300001	30400000	1.88918247565363
S3	B1	chr1	30400001	30500000	1.80261791475668
S3	B1	chr1	30500001	30600000	1.65635987883635
S3	B1	chr1	34100001	34200000	1.91429555839414
S3	B1	chr1	42100001	42200000	1.81890099653119
S3	B1	chr1	42200001	42300000	1.75779633864788
S3	B1	chr1	42400001	42500000	1.57450019878928
S3	B1	chr1	42500001	42600000	1.71581177152109
S3	B1	chr1	152400001	152500000	1.52082594643554
S3	B1	chr1	152500001	152600000	1.75954443198622
S3	B1	chr1	153000001	153100000	1.68824777630924
S3	B1	chr10	13900001	14000000	1.53408037360419
S3	B1	chr11	45000001	45100000	1.66803818051646
S3	B1	chr11	70500001	70600000	1.84897345241463
S3	B1	chr11	70900001	71000000	1.91241770488141
S3	B1	chr12	2300001	2400000	1.68226910851074
S3	B1	chr12	3900001	4000000	1.54183171410137
S3	B1	chr12	5000001	5100000	1.64885965010746
S3	B1	chr13	31500001	31600000	1.53822070242663
S3	B1	chr15	33800001	33900000	1.4799368711663
S3	B1	chr15	49800001	49900000	1.43661533046731
S3	B1	chr15	62100001	62200000	1.49520752422928
S3	B1	chr15	62500001	62600000	1.61037969141795
S3	B1	chr15	62800001	62900000	1.7351619232116
S3	B1	chr15	73200001	73300000	1.75284512827343
S3	B1	chr15	73700001	73800000	1.56984656177977
S3	B1	chr15	79800001	79900000	1.50543689836956
S3	B1	chr15	84400001	84500000	1.4608220549017
S3	B1	chr16	49400001	49500000	1.72022294853254
S3	B1	chr16	83500001	83600000	1.58522602033804
S3	B1	chr16	83600001	83700000	1.63970796366048
S3	B1	chr16	86400001	86500000	1.81633357203842
S3	B1	chr16	86700001	86800000	1.71577378340437
S3	B1	chr17	5900001	6000000	1.97593074753306
S3	B1	chr17	8900001	9000000	1.8897259275204
S3	B1	chr17	63600001	63700000	1.52476214092317
S3	B1	chr17	71700001	71800000	1.74469012539881
S3	B1	chr17	71800001	71900000	1.63818971762811
S3	B1	chr18	13500001	13600000	1.64944175834247
S3	B1	chr18	20200001	20300000	1.43172735264725
S3	B1	chr19	9300001	9400000	1.95031657697151
S3	B1	chr19	9400001	9500000	1.87685282663761
S3	B1	chr19	30800001	30900000	1.79407625971579
S3	B1	chr20	21500001	21600000	1.54008985791595
S3	B1	chr3	10900001	11000000	1.49634538102025
S3	B1	chr3	125900001	126000000	1.61592179052446
S3	B1	chr4	100001	200000	1.85290973816423
S3	B1	chr5	76500001	76600000	1.37933858939394
S3	B1	chr5	174200001	174300000	1.28307894373591
S3	B1	chr5	174600001	174700000	1.48410884101995
S3	B1	chr5	174700001	174800000	1.42209762932956
S3	B1	chr5	174800001	174900000	1.39314473610337
S3	B1	chr5	178400001	178500000	1.62931747877537
S3	B1	chr6	39400001	39500000	1.54505334016844
S3	B1	chr6	40900001	41000000	1.53788189583782
S3	B1	chr7	3300001	3400000	1.42113740672405
S3	B1	chr7	4200001	4300000	1.68437490687447
S3	B1	chr7	28500001	28600000	1.5349787287206
S3	B1	chr8	143100001	143200000	1.59758468306868
S3	A1	chr1	7800001	7900000	1.6444223919926
S3	A1	chr1	17600001	17700000	1.96692972435695
S3	A1	chr1	17800001	17900000	1.87708304012086
S3	A1	chr1	23100001	23200000	1.88640825878096
S3	A1	chr1	24500001	24600000	1.73710768829416
S3	A1	chr1	169900001	170000000	1.22867194369353
S3	A1	chr10	100001	200000	1.63920971366988
S3	A1	chr10	12400001	12500000	1.68595852304125
S3	A1	chr10	12500001	12600000	1.54747430299821
S3	A1	chr10	13100001	13200000	1.59847033150833
S3	A1	chr10	27400001	27500000	1.34241759087307
S3	A1	chr10	95500001	95600000	1.42478740806535
S3	A1	chr10	103600001	103700000	1.63577733891148
S3	A1	chr10	103700001	103800000	1.70323886055872
S3	A1	chr11	1600001	1700000	1.73835286896597
S3	A1	chr11	1900001	2000000	1.88070875664898
S3	A1	chr11	16700001	16800000	1.33995518457594
S3	A1	chr11	70200001	70300000	1.72683214442236
S3	A1	chr11	106800001	106900000	1.26631094028353
S3	A1	chr12	100001	200000	1.43601550157547
S3	A1	chr12	19500001	19600000	1.27568064209188
S3	A1	chr12	27400001	27500000	1.42944060850075
S3	A1	chr12	43900001	44000000	1.39585576554444
S3	A1	chr12	63000001	63100000	1.27016541172786
S3	A1	chr12	111400001	111500000	1.93724129614898
S3	A1	chr14	29900001	30000000	1.4460239201145
S3	A1	chr14	45500001	45600000	1.32179567589896
S3	A1	chr14	53300001	53400000	1.72794913694619
S3	A1	chr14	71300001	71400000	1.54244902799997
S3	A1	chr14	92500001	92600000	1.35794858482055
S3	A1	chr15	30900001	31000000	2.04786886951914
S3	A1	chr15	69000001	69100000	1.72022702073074
S3	A1	chr15	69100001	69200000	1.57245806908939
S3	A1	chr15	69400001	69500000	1.63929831429288
S3	A1	chr15	69500001	69600000	1.59805114263767
S3	A1	chr15	69600001	69700000	1.65856837426716
S3	A1	chr15	69700001	69800000	1.80818446279971
S3	A1	chr15	70900001	71000000	1.53337399986078
S3	A1	chr15	71000001	71100000	1.70205656158065
S3	A1	chr15	71100001	71200000	1.5859301168585
S3	A1	chr15	72100001	72200000	1.5892827464089
S3	A1	chr15	72200001	72300000	1.58041694139518
S3	A1	chr15	72300001	72400000	1.74080376727093
S3	A1	chr15	73000001	73100000	1.59152686175706
S3	A1	chr15	73400001	73500000	1.65396270890578
S3	A1	chr15	73500001	73600000	1.72257578168811
S3	A1	chr15	73800001	73900000	1.63379272200364
S3	A1	chr15	73900001	74000000	1.55462164981575
S3	A1	chr15	74000001	74100000	1.86770552256698
S3	A1	chr15	74200001	74300000	1.83168000928151
S3	A1	chr15	77600001	77700000	1.58401035882314
S3	A1	chr15	78000001	78100000	1.9010010337204
S3	A1	chr15	78100001	78200000	1.82348543665908
S3	A1	chr15	85900001	86000000	1.42904515316739
S3	A1	chr16	19700001	19800000	1.61094925560445
S3	A1	chr16	19800001	19900000	1.63836256829548
S3	A1	chr16	22400001	22500000	1.62528452355668
S3	A1	chr16	53100001	53200000	1.3982939851464
S3	A1	chr16	53200001	53300000	1.54904455934631
S3	A1	chr16	53700001	53800000	1.42728402951297
S3	A1	chr16	56400001	56500000	1.58566567853812
S3	A1	chr16	73100001	73200000	1.62014274195834
S3	A1	chr16	87100001	87200000	1.83003571596034
S3	A1	chr16	87200001	87300000	1.64146282429656
S3	A1	chr16	87300001	87400000	2.07507812837289
S3	A1	chr17	1	100000	2.27639532423572
S3	A1	chr17	200001	300000	2.11538258012166
S3	A1	chr17	500001	600000	2.05605302107183
S3	A1	chr17	600001	700000	1.78083609339611
S3	A1	chr17	2800001	2900000	2.18612498876016
S3	A1	chr17	6000001	6100000	1.78195054098103
S3	A1	chr17	19400001	19500000	1.96973537007231
S3	A1	chr17	19500001	19600000	1.86093406275629
S3	A1	chr17	19700001	19800000	1.76436317646149
S3	A1	chr17	19800001	19900000	1.6348954997648
S3	A1	chr17	33300001	33400000	1.9022379798314
S3	A1	chr17	34800001	34900000	1.95991752022159
S3	A1	chr17	36100001	36200000	2.01679935735908
S3	A1	chr17	36200001	36300000	2.12990142328471
S3	A1	chr17	36300001	36400000	1.84329762754223
S3	A1	chr17	44700001	44800000	1.78204245341518
S3	A1	chr17	58900001	59000000	1.62463051276904
S3	A1	chr17	59600001	59700000	1.5602754445708
S3	A1	chr18	200001	300000	1.44307599527272
S3	A1	chr18	20500001	20600000	1.46875808873237
S3	A1	chr18	20600001	20700000	1.54012206073783
S3	A1	chr18	21200001	21300000	1.5377227625232
S3	A1	chr19	6900001	7000000	1.99085497038138
S3	A1	chr19	7000001	7100000	1.7808293397848
S3	A1	chr19	7100001	7200000	1.89265423311425
S3	A1	chr19	7200001	7300000	2.09565103817123
S3	A1	chr19	33800001	33900000	1.79030275787699
S3	A1	chr19	34300001	34400000	1.90463061681956
S3	A1	chr19	38100001	38200000	1.76755780435308
S3	A1	chr19	41900001	42000000	1.90709836721394
S3	A1	chr19	54300001	54400000	2.08548839371726
S3	A1	chr2	42700001	42800000	1.36227929803481
S3	A1	chr2	241500001	241600000	1.84630476509403
S3	A1	chr20	4900001	5000000	1.48309855142737
S3	A1	chr20	5000001	5100000	1.61258827563282
S3	A1	chr20	42900001	43000000	1.95327020390009
S3	A1	chr20	43000001	43100000	1.84587546387645
S3	A1	chr20	43400001	43500000	1.58188038946252
S3	A1	chr20	43600001	43700000	1.70742598582398
S3	A1	chr20	46600001	46700000	1.79980728540234
S3	A1	chr20	46800001	46900000	1.70889375956117
S3	A1	chr20	47000001	47100000	1.99116648334592
S3	A1	chr20	50300001	50400000	1.54918988996568
S3	A1	chr20	50400001	50500000	1.516850253941
S3	A1	chr20	50500001	50600000	1.53375856584052
S3	A1	chr20	50600001	50700000	1.50203161927802
S3	A1	chr20	55100001	55200000	1.59343763309417
S3	A1	chr20	55200001	55300000	1.66139268761829
S3	A1	chr20	56900001	57000000	1.54953387402172
S3	A1	chr21	47600001	47700000	2.09088161889764
S3	A1	chr21	47700001	47800000	1.87119166630985
S3	A1	chr4	40500001	40600000	1.5413966543347
S3	A1	chr4	40600001	40700000	1.38291870031428
S3	A1	chr5	100001	200000	1.71148945263022
S3	A1	chr5	200001	300000	1.64827691753665
S3	A1	chr5	300001	400000	1.59009822173865
S3	A1	chr5	103800001	103900000	1.32965312232056
S3	A1	chr6	35000001	35100000	1.77851467943157
S3	A1	chr7	97900001	98000000	1.62140670239867
S3	A1	chr7	101600001	101700000	1.76829217886767
S3	A1	chr8	28700001	28800000	1.37835552409086
S3	A1	chr8	28800001	28900000	1.3439320223157
S3	A1	chr8	143700001	143800000	1.58781935890988
S3	B2	chr1	4400001	4500000	1.74149380832959
S3	B2	chr1	112600001	112700000	1.67256482243333
S3	B2	chr1	115600001	115700000	1.66412745595971
S3	B2	chr1	116000001	116100000	1.55060486390596
S3	B2	chr1	152300001	152400000	1.70681688973681
S3	B2	chr1	152600001	152700000	1.7678985239545
S3	B2	chr1	152700001	152800000	1.65330773122544
S3	B2	chr1	158900001	159000000	1.31589934128439
S3	B2	chr10	4200001	4300000	1.42986615198419
S3	B2	chr10	14100001	14200000	1.543463647568
S3	B2	chr10	14300001	14400000	1.42694854825771
S3	B2	chr10	14400001	14500000	1.53060160110372
S3	B2	chr10	16100001	16200000	1.46428685511823
S3	B2	chr10	16200001	16300000	1.31759295596562
S3	B2	chr10	16300001	16400000	1.3337550222571
S3	B2	chr10	16500001	16600000	1.36775074395416
S3	B2	chr10	16600001	16700000	1.38516112811787
S3	B2	chr10	26600001	26700000	1.37423100411463
S3	B2	chr10	31100001	31200000	1.40943023142798
S3	B2	chr10	31200001	31300000	1.407221289216
S3	B2	chr10	31400001	31500000	1.38576923397824
S3	B2	chr10	31500001	31600000	1.36364812835888
S3	B2	chr10	78900001	79000000	1.50814748365329
S3	B2	chr10	79000001	79100000	1.47611281966013
S3	B2	chr10	79100001	79200000	1.47244822493095
S3	B2	chr12	5100001	5200000	1.65792856176711
S3	B2	chr12	5200001	5300000	1.62531211014449
S3	B2	chr12	5800001	5900000	1.65341935950568
S3	B2	chr12	13500001	13600000	1.45737723648905
S3	B2	chr12	13600001	13700000	1.55893492513661
S3	B2	chr12	14700001	14800000	1.43430423774066
S3	B2	chr12	22400001	22500000	1.37341865014324
S3	B2	chr12	28800001	28900000	1.40592385000981
S3	B2	chr12	28900001	29000000	1.52046558877944
S3	B2	chr12	65400001	65500000	1.29904452766755
S3	B2	chr13	29600001	29700000	1.71589377077205
S3	B2	chr13	29700001	29800000	1.60277687822817
S3	B2	chr14	25300001	25400000	1.6096219766502
S3	B2	chr14	30700001	30800000	1.41469456264892
S3	B2	chr14	58100001	58200000	1.51977171893565
S3	B2	chr14	61800001	61900000	1.49794553178786
