chrom	start	end	HindIII
chr3	140200000	141200000	300
chr3	140300000	141300000	290
chr3	140400000	141400000	289
chr3	140500000	141500000	286
chr3	140600000	141600000	275
chr3	140700000	141700000	272
chr3	140800000	141800000	271
chr3	140900000	141900000	272
chr3	141000000	142000000	276
chr3	141100000	142100000	275
chr3	141200000	142200000	274
chr3	141300000	142300000	285
chr3	141400000	142400000	282
chr3	141500000	142500000	290
chr3	141600000	142600000	307
chr3	141700000	142700000	308
chr3	141800000	142800000	309
chr3	141900000	142900000	313
chr3	142000000	143000000	317
chr3	142100000	143100000	316
chr3	142200000	143200000	320
chr3	142300000	143300000	327
chr3	142400000	143400000	342
chr3	142500000	143500000	339
chr3	142600000	143600000	338
chr3	142700000	143700000	355
chr3	142800000	143800000	356
chr3	142900000	143900000	355
chr3	143000000	144000000	355
chr3	143100000	144100000	361
chr3	143200000	144200000	367
chr3	143300000	144300000	348
chr3	143400000	144400000	346
chr3	143500000	144500000	347
chr3	143600000	144600000	330
chr3	143700000	144700000	323
chr3	143800000	144800000	325
chr3	143900000	144900000	326
chr3	144000000	145000000	330
chr3	144100000	145100000	329
chr3	144200000	145200000	325
chr3	144300000	145300000	341
chr3	144400000	145400000	343
chr3	144500000	145500000	347
chr3	144600000	145600000	355
chr3	144700000	145700000	359
chr3	144800000	145800000	371
chr3	144900000	145900000	370
chr3	145000000	146000000	365
chr3	145100000	146100000	362
chr3	145200000	146200000	354
chr3	145300000	146300000	344
chr3	145400000	146400000	339
chr3	145500000	146500000	334
chr3	145600000	146600000	326
chr3	145700000	146700000	319
chr3	145800000	146800000	310
chr3	145900000	146900000	313
chr3	146000000	147000000	308
chr3	146100000	147100000	315
chr3	146200000	147200000	325
chr3	146300000	147300000	324
chr3	146400000	147400000	325
chr3	146500000	147500000	324
chr3	146600000	147600000	330
chr3	146700000	147700000	332
chr3	146800000	147800000	335
chr3	146900000	147900000	328
chr3	147000000	148000000	345
chr3	147100000	148100000	343
chr3	147200000	148200000	338
chr3	147300000	148300000	335
chr3	147400000	148400000	326
chr3	147500000	148500000	341
chr3	147600000	148600000	343
chr3	147700000	148700000	332
chr3	147800000	148800000	326
chr3	147900000	148900000	322
chr3	148000000	149000000	298
chr3	148100000	149100000	295
chr3	148200000	149200000	295
chr3	148300000	149300000	305
chr3	148400000	149400000	303
chr3	148500000	149500000	300
chr3	148600000	149600000	297
chr3	148700000	149700000	299
chr3	148800000	149800000	300
chr3	148900000	149900000	325
chr3	149000000	150000000	340
chr3	149100000	150100000	341
chr3	149200000	150200000	350
chr3	149300000	150300000	337
chr3	149400000	150400000	337
chr3	149500000	150500000	328
chr3	149600000	150600000	319
chr3	149700000	150700000	324
chr3	149800000	150800000	316
chr3	149900000	150900000	302
chr3	150000000	151000000	300
chr3	150100000	151100000	300
chr3	150200000	151200000	293
chr3	150300000	151300000	310
chr3	150400000	151400000	309
chr3	150500000	151500000	300
chr3	150600000	151600000	312
chr3	150700000	151700000	310
chr3	150800000	151800000	315
chr3	150900000	151900000	312
chr3	151000000	152000000	317
chr3	151100000	152100000	330
chr3	151200000	152200000	335
chr3	151300000	152300000	323
chr3	151400000	152400000	331
chr3	151500000	152500000	344
chr3	151600000	152600000	340
chr3	151700000	152700000	359
chr3	151800000	152800000	365
chr3	151900000	152900000	355
chr3	152000000	153000000	349
chr3	152100000	153100000	343
chr3	152200000	153200000	340
chr3	152300000	153300000	335
chr3	152400000	153400000	335
chr3	152500000	153500000	329
chr3	152600000	153600000	339
chr3	152700000	153700000	322
chr3	152800000	153800000	318
chr3	152900000	153900000	325
chr3	153000000	154000000	332
chr3	153100000	154100000	327
chr3	153200000	154200000	326
chr3	153300000	154300000	334
chr3	153400000	154400000	335
chr3	153500000	154500000	338
chr3	153600000	154600000	340
chr3	153700000	154700000	333
chr3	153800000	154800000	328
chr3	153900000	154900000	333
chr3	154000000	155000000	322
chr3	154100000	155100000	318
chr3	154200000	155200000	316
chr3	154300000	155300000	313
chr3	154400000	155400000	309
chr3	154500000	155500000	309
chr3	154600000	155600000	286
chr3	154700000	155700000	297
chr3	154800000	155800000	302
chr3	154900000	155900000	296
chr3	155000000	156000000	303
chr3	155100000	156100000	313
chr3	155200000	156200000	310
chr3	155300000	156300000	313
chr3	155400000	156400000	314
chr3	155500000	156500000	319
chr3	155600000	156600000	337
chr3	155700000	156700000	328
chr3	155800000	156800000	340
chr3	155900000	156900000	348
chr3	156000000	157000000	346
chr3	156100000	157100000	339
chr3	156200000	157200000	333
chr3	156300000	157300000	334
chr3	156400000	157400000	335
chr3	156500000	157500000	331
chr3	156600000	157600000	335
chr3	156700000	157700000	350
chr3	156800000	157800000	342
chr3	156900000	157900000	340
chr3	157000000	158000000	328
chr3	157100000	158100000	328
chr3	157200000	158200000	340
chr3	157300000	158300000	346
chr3	157400000	158400000	345
chr3	157500000	158500000	335
chr3	157600000	158600000	332
chr3	157700000	158700000	326
chr3	157800000	158800000	315
chr3	157900000	158900000	313
chr3	158000000	159000000	329
chr3	158100000	159100000	331
chr3	158200000	159200000	322
chr3	158300000	159300000	314
chr3	158400000	159400000	316
chr3	158500000	159500000	328
chr3	158600000	159600000	327
chr3	158700000	159700000	324
chr3	158800000	159800000	320
chr3	158900000	159900000	313
chr3	159000000	160000000	304
chr3	159100000	160100000	303
chr3	159200000	160200000	302
chr3	159300000	160300000	298
chr3	159400000	160400000	292
chr3	159500000	160500000	291
chr3	159600000	160600000	286
chr3	159700000	160700000	286
chr3	159800000	160800000	308
chr3	159900000	160900000	318
chr3	160000000	161000000	320
chr3	160100000	161100000	324
chr3	160200000	161200000	328
chr3	160300000	161300000	329
chr3	160400000	161400000	333
chr3	160500000	161500000	336
chr3	160600000	161600000	346
chr3	160700000	161700000	360
chr3	160800000	161800000	354
chr3	160900000	161900000	342
chr3	161000000	162000000	345
chr3	161100000	162100000	351
chr3	161200000	162200000	358
chr3	161300000	162300000	362
chr3	161400000	162400000	368
chr3	161500000	162500000	365
chr3	161600000	162600000	355
chr3	161700000	162700000	344
chr3	161800000	162800000	333
chr3	161900000	162900000	337
chr3	162000000	163000000	332
chr3	162100000	163100000	329
chr3	162200000	163200000	321
chr3	162300000	163300000	317
chr3	162400000	163400000	312
chr3	162500000	163500000	302
chr3	162600000	163600000	305
chr3	162700000	163700000	304
chr3	162800000	163800000	319
chr3	162900000	163900000	326
chr3	163000000	164000000	336
chr3	163100000	164100000	324
chr3	163200000	164200000	323
chr3	163300000	164300000	323
chr3	163400000	164400000	315
chr3	163500000	164500000	322
chr3	163600000	164600000	319
chr3	163700000	164700000	311
chr3	163800000	164800000	300
chr3	163900000	164900000	301
chr3	164000000	165000000	291
chr3	164100000	165100000	296
chr3	164200000	165200000	306
chr3	164300000	165300000	308
chr3	164400000	165400000	310
chr3	164500000	165500000	303
chr3	164600000	165600000	310
chr3	164700000	165700000	316
chr3	164800000	165800000	327
chr3	164900000	165900000	317
chr3	165000000	166000000	336
chr3	165100000	166100000	329
chr3	165200000	166200000	328
chr3	165300000	166300000	329
chr3	165400000	166400000	337
chr3	165500000	166500000	341
chr3	165600000	166600000	332
chr3	165700000	166700000	326
chr3	165800000	166800000	318
chr3	165900000	166900000	323
chr3	166000000	167000000	311
chr3	166100000	167100000	321
chr3	166200000	167200000	313
chr3	166300000	167300000	320
chr3	166400000	167400000	314
chr3	166500000	167500000	316
chr3	166600000	167600000	323
chr3	166700000	167700000	317
chr3	166800000	167800000	316
chr3	166900000	167900000	322
chr3	167000000	168000000	313
chr3	167100000	168100000	320
chr3	167200000	168200000	328
chr3	167300000	168300000	328
chr3	167400000	168400000	338
chr3	167500000	168500000	342
chr3	167600000	168600000	348
chr3	167700000	168700000	365
chr3	167800000	168800000	356
chr3	167900000	168900000	350
chr3	168000000	169000000	363
chr3	168100000	169100000	352
chr3	168200000	169200000	356
chr3	168300000	169300000	350
chr3	168400000	169400000	346
chr3	168500000	169500000	337
chr3	168600000	169600000	321
chr3	168700000	169700000	309
chr3	168800000	169800000	312
chr3	168900000	169900000	323
chr3	169000000	170000000	310
chr3	169100000	170100000	303
chr3	169200000	170200000	294
chr3	169300000	170300000	286
chr3	169400000	170400000	281
chr3	169500000	170500000	293
chr3	169600000	170600000	297
chr3	169700000	170700000	300
chr3	169800000	170800000	310
chr3	169900000	170900000	306
chr3	170000000	171000000	317
chr3	170100000	171100000	323
chr3	170200000	171200000	322
chr3	170300000	171300000	319
chr3	170400000	171400000	327
chr3	170500000	171500000	321
chr3	170600000	171600000	326
chr3	170700000	171700000	328
chr3	170800000	171800000	325
chr3	170900000	171900000	319
chr3	171000000	172000000	311
chr3	171100000	172100000	304
chr3	171200000	172200000	297
chr3	171300000	172300000	297
chr3	171400000	172400000	294
chr3	171500000	172500000	296
chr3	171600000	172600000	292
chr3	171700000	172700000	300
chr3	171800000	172800000	294
chr3	171900000	172900000	290
chr3	172000000	173000000	295
chr3	172100000	173100000	298
chr3	172200000	173200000	307
chr3	172300000	173300000	314
chr3	172400000	173400000	303
chr3	172500000	173500000	311
chr3	172600000	173600000	309
chr3	172700000	173700000	312
chr3	172800000	173800000	339
chr3	172900000	173900000	336
chr3	173000000	174000000	332
chr3	173100000	174100000	336
chr3	173200000	174200000	339
chr3	173300000	174300000	342
chr3	173400000	174400000	350
chr3	173500000	174500000	339
chr3	173600000	174600000	348
chr3	173700000	174700000	336
chr3	173800000	174800000	322
chr3	173900000	174900000	328
chr3	174000000	175000000	336
chr3	174100000	175100000	334
chr3	174200000	175200000	327
chr3	174300000	175300000	325
chr3	174400000	175400000	324
chr3	174500000	175500000	328
chr3	174600000	175600000	332
chr3	174700000	175700000	332
chr3	174800000	175800000	321
chr3	174900000	175900000	317
chr3	175000000	176000000	315
chr3	175100000	176100000	328
chr3	175200000	176200000	330
chr3	175300000	176300000	325
chr3	175400000	176400000	318
chr3	175500000	176500000	316
chr3	175600000	176600000	305
chr3	175700000	176700000	305
chr3	175800000	176800000	306
chr3	175900000	176900000	316
chr3	176000000	177000000	303
chr3	176100000	177100000	279
chr3	176200000	177200000	275
chr3	176300000	177300000	272
chr3	176400000	177400000	275
chr3	176500000	177500000	277
chr3	176600000	177600000	285
chr3	176700000	177700000	290
chr3	176800000	177800000	288
chr3	176900000	177900000	288
chr3	177000000	178000000	300
chr3	177100000	178100000	319
chr3	177200000	178200000	331
chr3	177300000	178300000	338
chr3	177400000	178400000	349
chr3	177500000	178500000	341
chr3	177600000	178600000	331
chr3	177700000	178700000	320
chr3	177800000	178800000	318
chr3	177900000	178900000	313
chr3	178000000	179000000	310
chr3	178100000	179100000	308
chr3	178200000	179200000	301
chr3	178300000	179300000	308
chr3	178400000	179400000	299
chr3	178500000	179500000	294
chr3	178600000	179600000	289
chr3	178700000	179700000	295
chr3	178800000	179800000	303
chr3	178900000	179900000	301
chr3	179000000	180000000	302
chr3	179100000	180100000	302
chr3	179200000	180200000	307
chr3	179300000	180300000	313
chr3	179400000	180400000	322
chr3	179500000	180500000	329
chr3	179600000	180600000	329
chr3	179700000	180700000	328
chr3	179800000	180800000	328
chr3	179900000	180900000	329
chr3	180000000	181000000	335
chr3	180100000	181100000	334
chr3	180200000	181200000	330
chr3	180300000	181300000	317
chr3	180400000	181400000	312
chr3	180500000	181500000	311
chr3	180600000	181600000	310
chr3	180700000	181700000	312
chr3	180800000	181800000	315
chr3	180900000	181900000	319
chr3	181000000	182000000	311
chr3	181100000	182100000	309
chr3	181200000	182200000	313
chr3	181300000	182300000	321
chr3	181400000	182400000	311
chr3	181500000	182500000	312
chr3	181600000	182600000	312
chr3	181700000	182700000	305
chr3	181800000	182800000	292
chr3	181900000	182900000	288
chr3	182000000	183000000	277
chr3	182100000	183100000	276
chr3	182200000	183200000	264
chr3	182300000	183300000	254
chr3	182400000	183400000	258
chr3	182500000	183500000	255
chr3	182600000	183600000	262
chr3	182700000	183700000	258
chr3	182800000	183800000	259
chr3	182900000	183900000	253
chr3	183000000	184000000	259
chr3	183100000	184100000	245
chr3	183200000	184200000	240
chr3	183300000	184300000	237
chr3	183400000	184400000	234
chr3	183500000	184500000	227
chr3	183600000	184600000	234
chr3	183700000	184700000	239
chr3	183800000	184800000	250
chr3	183900000	184900000	254
chr3	184000000	185000000	260
chr3	184100000	185100000	265
chr3	184200000	185200000	270
chr3	184300000	185300000	267
chr3	184400000	185400000	258
chr3	184500000	185500000	281
chr3	184600000	185600000	266
chr3	184700000	185700000	260
chr3	184800000	185800000	252
chr3	184900000	185900000	254
chr3	185000000	186000000	241
chr3	185100000	186100000	256
chr3	185200000	186200000	257
chr3	185300000	186300000	269
chr3	185400000	186400000	289
chr3	185500000	186500000	268
chr3	185600000	186600000	269
chr3	185700000	186700000	279
chr3	185800000	186800000	282
chr3	185900000	186900000	281
chr3	186000000	187000000	285
chr3	186100000	187100000	290
chr3	186200000	187200000	285
chr3	186300000	187300000	291
chr3	186400000	187400000	295
chr3	186500000	187500000	302
chr3	186600000	187600000	307
chr3	186700000	187700000	313
chr3	186800000	187800000	307
chr3	186900000	187900000	299
chr3	187000000	188000000	303
chr3	187100000	188100000	295
chr3	187200000	188200000	308
chr3	187300000	188300000	310
chr3	187400000	188400000	307
chr3	187500000	188500000	303
chr3	187600000	188600000	303
chr3	187700000	188700000	304
chr3	187800000	188800000	307
chr3	187900000	188900000	318
chr3	188000000	189000000	323
chr3	188100000	189100000	332
chr3	188200000	189200000	332
chr3	188300000	189300000	331
chr3	188400000	189400000	329
chr3	188500000	189500000	332
chr3	188600000	189600000	335
chr3	188700000	189700000	332
chr3	188800000	189800000	333
chr3	188900000	189900000	333
chr3	189000000	190000000	331
chr3	189100000	190100000	324
chr3	189200000	190200000	312
chr3	189300000	190300000	310
chr3	189400000	190400000	307
chr3	189500000	190500000	325
chr3	189600000	190600000	328
chr3	189700000	190700000	332
chr3	189800000	190800000	330
chr3	189900000	190900000	333
chr3	190000000	191000000	337
chr3	190100000	191100000	339
chr3	190200000	191200000	345
chr3	190300000	191300000	342
chr3	190400000	191400000	345
chr3	190500000	191500000	327
chr3	190600000	191600000	329
chr3	190700000	191700000	336
chr3	190800000	191800000	349
chr3	190900000	191900000	350
chr3	191000000	192000000	352
chr3	191100000	192100000	346
chr3	191200000	192200000	347
chr3	191300000	192300000	351
chr3	191400000	192400000	355
chr3	191500000	192500000	365
chr3	191600000	192600000	368
chr3	191700000	192700000	340
chr3	191800000	192800000	328
chr3	191900000	192900000	332
chr3	192000000	193000000	332
chr3	192100000	193100000	337
chr3	192200000	193200000	334
chr3	192300000	193300000	326
chr3	192400000	193400000	333
chr3	192500000	193500000	324
chr3	192600000	193600000	312
chr3	192700000	193700000	321
chr3	192800000	193800000	327
chr3	192900000	193900000	320
chr3	193000000	194000000	315
chr3	193100000	194100000	308
chr3	193200000	194200000	310
chr3	193300000	194300000	309
chr3	193400000	194400000	289
chr3	193500000	194500000	279
chr3	193600000	194600000	286
chr3	193700000	194700000	287
chr3	193800000	194800000	281
chr3	193900000	194900000	281
chr3	194000000	195000000	276
chr3	194100000	195100000	267
chr3	194200000	195200000	259
chr3	194300000	195300000	247
chr3	194400000	195400000	241
chr3	194500000	195500000	245
chr3	194600000	195600000	226
chr3	194700000	195700000	223
chr3	194800000	195800000	213
chr3	194900000	195900000	195
chr3	195000000	196000000	189
chr4	100000	1100000	190
chr4	200000	1200000	181
chr4	300000	1300000	168
chr4	400000	1400000	160
chr4	500000	1500000	141
chr4	600000	1600000	139
chr4	700000	1700000	133
chr4	800000	1800000	128
chr4	900000	1900000	128
chr4	1000000	2000000	137
chr4	1100000	2100000	150
chr4	1200000	2200000	147
chr4	1300000	2300000	144
chr4	1400000	2400000	151
chr4	1500000	2500000	161
chr4	1600000	2600000	170
chr4	1700000	2700000	180
chr4	1800000	2800000	182
chr4	1900000	2900000	189
chr4	2000000	3000000	191
chr4	2100000	3100000	183
chr4	2200000	3200000	200
chr4	2300000	3300000	205
chr4	2400000	3400000	209
chr4	2500000	3500000	211
chr4	2600000	3600000	203
chr4	2700000	3700000	194
chr4	2800000	3800000	203
chr4	2900000	3900000	200
chr4	3000000	4000000	192
chr4	3100000	4100000	192
chr4	3200000	4200000	178
chr4	3300000	4300000	199
chr4	3400000	4400000	194
chr4	3500000	4500000	200
chr4	3600000	4600000	225
chr4	3700000	4700000	241
chr4	3800000	4800000	238
chr4	3900000	4900000	239
chr4	4000000	5000000	256
chr4	4100000	5100000	267
chr4	4200000	5200000	276
chr4	4300000	5300000	268
chr4	4400000	5400000	283
chr4	4500000	5500000	282
chr4	4600000	5600000	273
chr4	4700000	5700000	268
chr4	4800000	5800000	283
chr4	4900000	5900000	293
chr4	5000000	6000000	281
chr4	5100000	6100000	274
chr4	5200000	6200000	257
chr4	5300000	6300000	251
